Date,boarding_count,alighting_count,Event
2023-11-06,10446.0,10190.0,
2023-11-07,10507.0,10302.0,
2023-11-08,10501.0,10302.0,
2023-11-09,10615.0,10385.0,
2023-11-10,10282.0,10080.0,
2023-11-11,8780.0,8609.0,
2023-11-12,7165.0,7018.0,
2023-11-13,10412.0,10213.0,
2023-11-14,10397.0,10180.0,
2023-11-15,10546.0,10337.0,
2023-11-16,10464.0,10198.0,
2023-11-17,10440.0,10248.0,
2023-11-18,8631.0,8453.0,
2023-11-19,6562.0,6408.0,
2023-11-20,10247.0,10027.0,수업일수 3/4선
2023-11-21,10543.0,10322.0,
2023-11-22,10499.0,10270.0,
2023-11-23,9778.0,9584.0,
2023-11-24,9840.0,9565.0,
2023-11-25,8026.0,7848.0,
2023-11-26,6483.0,6337.0,
2023-11-27,10120.0,9905.0,2024학년도 제1학기 장학생 선정 신청서 제출
2023-11-28,10236.0,9992.0,
2023-11-29,10615.0,10387.0,
2023-11-30,9933.0,9696.0,
2023-12-01,9973.0,9764.0,
2023-12-02,7790.0,7602.0,제2학기 성적 일괄공개일
2023-12-03,6563.0,6386.0,
2023-12-04,9845.0,9675.0,제2학기 성적제출 마감
2023-12-05,9920.0,9718.0,
2023-12-06,9906.0,9704.0,
2023-12-07,9944.0,9750.0,
2023-12-08,9500.0,9282.0,2024학년도 전과 신청
2023-12-09,7569.0,7422.0,
2023-12-10,5824.0,5717.0,동계 계절수업 수강신청 취소 마감(1/2선)
2023-12-11,9511.0,9287.0,
2023-12-12,9513.0,9341.0,
2023-12-13,9637.0,9440.0,
2023-12-14,10510.0,10250.0,제2학기 종강
2023-12-15,9537.0,9302.0,"제2학기 보강기간, 2024학년도 제1학기 복적 및 재입학 신청, 2024학년도 제1학기 복학(귀) 신청"
2023-12-16,7723.0,7539.0,
2023-12-17,5381.0,5269.0,
2023-12-18,9126.0,8941.0,
2023-12-19,9469.0,9289.0,
2023-12-20,9653.0,9450.0,
2023-12-21,9421.0,9243.0,
2023-12-22,9675.0,9453.0,"동계휴가 시작, 동계 계절수업 개강"
2023-12-23,6454.0,6331.0,
2023-12-24,4401.0,4331.0,
2023-12-25,4082.0,4016.0,동계 계절수업 종강
2023-12-26,8582.0,8424.0,
2023-12-27,8510.0,8351.0,
2023-12-28,8182.0,8045.0,
2023-12-29,7889.0,7732.0,
2023-12-30,5091.0,4985.0,2024학년도 제1학기 수강신청
2023-12-31,3267.0,3226.0,
2024-01-01,3408.0,3323.0,
2024-01-02,7486.0,7370.0,
2024-01-03,8252.0,8112.0,
2024-01-04,7937.0,7809.0,
2024-01-05,8265.0,8124.0,
2024-01-06,6004.0,5877.0,
2024-01-07,4735.0,4643.0,
2024-01-08,8581.0,8389.0,
2024-01-09,9170.0,8971.0,
2024-01-10,9014.0,8824.0,
2024-01-11,8290.0,8162.0,
2024-01-12,8271.0,8130.0,
2024-01-13,6442.0,6300.0,
2024-01-14,4705.0,4618.0,
2024-01-15,7988.0,7840.0,
2024-01-16,8123.0,7994.0,
2024-01-17,8588.0,8375.0,
2024-01-18,8154.0,7996.0,
2024-01-19,8463.0,8274.0,
2024-01-20,6204.0,6072.0,
2024-01-21,4727.0,4633.0,
2024-01-22,8211.0,8068.0,
2024-01-23,7855.0,7699.0,
2024-01-24,7845.0,7677.0,
2024-01-25,7733.0,7587.0,
2024-01-26,7682.0,7542.0,
2024-01-27,5860.0,5723.0,
2024-01-28,4503.0,4417.0,
2024-01-29,7716.0,7574.0,
2024-01-30,7902.0,7734.0,
2024-01-31,7764.0,7579.0,
2024-02-01,7704.0,7571.0,
2024-02-02,7949.0,7812.0,
2024-02-03,5250.0,5169.0,
2024-02-04,4436.0,4348.0,
2024-02-05,7456.0,7281.0,
2024-02-06,7799.0,7668.0,
2024-02-07,7455.0,7326.0,
2024-02-08,6786.0,6665.0,
2024-02-09,2277.0,2246.0,
2024-02-10,1399.0,1364.0,
2024-02-11,2356.0,2321.0,
2024-02-12,3598.0,3534.0,
2024-02-13,7279.0,7157.0,
2024-02-14,8159.0,7962.0,
2024-02-15,7305.0,7169.0,
2024-02-16,8069.0,7919.0,
2024-02-17,5945.0,5804.0,
2024-02-18,4826.0,4726.0,
2024-02-19,7877.0,7703.0,
2024-02-20,7533.0,7384.0,
2024-02-21,7689.0,7512.0,
2024-02-22,8361.0,8189.0,
