사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,교통수단타입코드,교통수단타입명,등록일자
202301,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00032),0,0,0,0,0,0,0,0,0,0,0,0,179,3,282,10,473,30,283,12,250,6,335,13,432,9,414,12,364,16,470,33,579,22,754,65,642,33,239,16,192,40,137,17,49,17,26,6,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00034),0,0,0,0,0,0,0,0,0,0,0,0,22,9,142,20,126,66,95,68,48,40,48,49,46,62,48,71,56,69,42,72,37,74,38,161,32,224,17,99,26,76,25,76,18,95,2,87,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00036),0,1,0,0,0,0,0,0,0,0,0,0,3,106,32,123,29,266,46,259,20,279,42,517,10,670,11,620,13,601,9,745,5,1048,18,1758,13,2487,13,1056,11,600,5,434,4,344,1,206,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),0,0,0,0,0,0,0,0,0,0,627,167,1319,230,2418,38,6083,33,6234,48,3567,22,3070,51,2576,11,2322,15,2078,11,1810,18,2189,40,2165,69,2479,86,2546,19,2218,20,2739,14,3142,12,2221,15,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00037),0,8,0,0,0,0,0,0,0,0,0,0,650,874,1168,1697,4150,3262,3636,3240,2685,2880,2249,3096,2406,3762,2017,3545,2092,4031,1758,4570,1445,6067,1936,8154,1811,9591,1508,3981,1445,2709,1573,2306,1730,1941,1116,1069,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),0,1,0,0,0,0,0,0,0,0,0,0,9,53,53,133,219,176,187,94,101,90,84,89,96,75,78,57,55,89,42,128,56,120,45,156,26,185,25,167,16,99,16,62,5,69,6,48,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),0,1,0,0,0,0,0,0,0,0,0,0,31,26,38,59,65,153,50,45,40,64,57,56,42,85,45,66,23,66,25,87,25,66,40,103,68,97,28,63,18,32,12,9,10,18,8,15,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,152,5,197,11,168,4,113,3,69,14,113,2,101,6,85,3,86,7,88,10,97,1,90,0,93,3,58,3,55,2,82,0,37,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),1,2,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,2,0,54,73,58,114,80,93,42,77,50,78,31,93,27,109,22,110,17,136,19,85,6,90,2,111,3,61,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5,81,236,45,355,71,306,67,331,52,261,28,324,45,405,111,342,23,408,4,338,24,324,19,300,3,248,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),0,57,0,0,0,0,0,0,0,0,0,0,0,28,1,30,1,55,0,21,3,22,330,373,207,625,304,538,218,511,171,489,112,525,175,608,207,644,88,718,55,693,43,922,35,971,16,992,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),1,101,0,0,0,0,0,0,0,0,0,0,5,192,15,247,75,360,122,213,60,258,63,335,55,485,53,508,51,521,78,606,29,647,25,718,34,823,21,898,12,990,2,1298,8,1712,4,1708,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),0,66,0,0,0,0,0,0,0,0,0,0,7,174,38,293,35,846,65,750,47,596,33,684,53,718,65,672,55,691,23,615,19,677,18,735,16,858,19,911,12,995,9,1247,8,1402,2,1188,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),0,0,0,0,0,0,0,0,0,0,4,0,32,260,20,423,172,2327,314,3103,206,1691,107,1337,132,1080,117,1227,65,1126,50,807,36,530,30,492,33,634,17,263,11,147,11,126,10,142,30,54,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00019),0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,18,0,19,2,37,2,69,0,39,1,10,3,13,8,11,4,8,9,9,8,2,2,1,5,0,0,0,0,1,0,0,0,0,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00020),0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,36,0,43,2,190,1,599,7,296,14,86,4,92,11,59,5,23,3,14,16,8,2,4,1,2,0,3,0,1,0,3,0,1,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00033),0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,21,19,20,33,61,28,38,55,48,57,26,69,40,91,53,97,56,122,45,183,86,101,69,44,61,102,53,100,49,22,71,5,27,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00035),0,0,0,0,0,0,0,0,0,0,0,0,8,28,63,74,128,225,78,149,32,119,14,238,19,245,16,292,20,217,20,256,24,243,26,728,25,1241,7,488,12,282,8,239,12,206,4,113,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),0,0,0,0,0,0,0,0,0,0,0,0,288,69,315,90,914,138,435,66,268,40,358,57,523,41,453,41,396,38,308,58,251,47,274,94,372,89,455,101,424,64,536,74,532,71,543,50,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),0,0,0,0,0,0,0,0,0,0,0,0,13,31,61,67,274,74,210,77,157,50,208,88,292,85,284,69,219,82,181,83,147,59,144,109,140,140,159,145,141,64,175,56,151,72,97,49,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),0,3,0,0,0,0,0,0,0,0,0,0,40,524,175,1036,1209,3266,1493,2041,787,1236,20,258,4,350,7,180,3,281,5,242,1,323,4,388,9,451,1,389,4,324,1,311,1,342,0,173,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00030),0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,3,4,39,1,14,1,25,5,36,5,35,5,35,10,42,5,34,13,52,5,96,6,107,6,64,9,53,2,56,0,47,0,34,30,서울마을버스,20230203
202301,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00027),0,0,0,0,0,0,0,0,0,0,0,0,166,5,390,14,780,107,853,62,812,16,886,24,1202,45,992,39,919,31,935,39,1032,41,1228,79,1114,93,615,78,355,50,309,43,274,51,111,23,30,서울마을버스,20230203
202311,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,107,3,356,8,350,6,200,2,170,8,150,9,116,18,73,17,73,16,57,25,49,40,41,6,23,4,16,5,12,3,8,0,5,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),0,0,0,0,0,0,0,0,0,0,0,0,31,121,72,351,75,910,141,2466,402,2321,492,1731,960,1589,982,2138,1025,1125,2492,1421,2813,604,3648,382,3531,383,2075,168,1486,143,1355,103,1299,95,588,31,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),0,0,0,0,0,0,0,0,0,0,0,0,4,1,15,2,22,1,21,2,80,5,102,2,203,5,139,2,169,7,286,3,677,1,858,1,616,4,341,1,185,0,229,0,152,0,146,0,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,2,15,1,42,3,73,3,139,6,174,5,119,12,156,7,328,10,512,19,1075,11,1468,10,510,4,325,4,307,2,290,1,161,2,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,1,3,2,15,8,32,3,112,6,135,7,131,6,163,6,237,7,371,11,528,5,347,2,187,3,161,2,166,0,38,4,54,1,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),0,0,0,0,0,0,0,0,0,0,0,0,55,5,83,3,326,8,262,9,236,15,330,29,673,26,677,16,529,10,914,31,1208,41,1614,71,1568,107,691,77,665,89,753,96,469,105,241,72,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),0,0,0,0,0,0,0,0,0,0,0,0,1,143,1,193,15,1127,35,1178,18,802,19,517,33,419,37,369,24,269,52,201,27,166,34,142,14,141,4,41,7,41,4,32,2,17,0,3,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,250,5,756,18,598,15,355,5,138,4,192,8,171,8,88,9,87,6,44,9,48,1,37,2,38,1,21,0,20,0,17,0,9,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),0,0,0,0,0,0,0,0,0,0,0,0,13,82,39,252,7,726,5,1457,8,907,8,513,18,496,14,528,11,350,19,279,7,186,8,106,9,122,3,83,0,61,1,52,0,37,0,22,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),0,0,0,0,0,0,0,0,0,0,0,0,139,13,337,8,403,49,325,29,234,24,177,33,249,48,247,35,355,33,288,55,520,40,523,75,585,90,187,57,125,42,183,45,94,33,41,27,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),0,0,0,0,0,0,0,0,0,0,3,0,145,7,298,11,658,55,575,39,674,40,710,50,748,97,751,87,745,112,796,155,1158,120,1454,171,1286,210,695,151,411,118,372,117,300,137,169,88,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),0,0,0,0,0,0,0,0,0,0,0,0,150,8,352,7,780,22,784,31,790,13,921,19,981,53,914,19,903,38,976,65,1231,55,1484,124,1484,119,850,124,657,71,589,83,411,88,192,44,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),0,0,0,0,0,0,0,0,0,0,44,1,217,4,527,9,691,10,340,9,317,23,214,23,178,38,194,46,139,40,108,63,105,86,116,119,83,186,85,78,39,59,34,99,21,64,11,32,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),0,1,0,0,0,0,0,0,0,0,21,0,0,0,36,35,0,0,0,0,0,0,137,45,185,62,107,57,62,129,67,138,70,213,48,233,48,252,29,251,19,215,13,158,12,151,7,129,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),0,0,0,0,0,0,0,0,0,0,0,0,240,15,568,33,713,25,466,20,413,17,517,13,573,15,447,19,527,27,624,16,779,32,838,59,812,35,444,29,436,45,166,33,82,21,26,16,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),0,0,0,0,0,0,0,0,0,0,0,0,28,10,51,15,147,178,130,50,91,56,49,73,64,88,45,89,67,93,45,126,43,145,56,260,22,261,12,168,38,116,21,104,37,136,3,122,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),0,0,0,0,0,0,0,0,0,0,0,0,9,96,33,171,24,287,25,351,25,388,11,668,30,976,14,848,20,921,11,1206,11,1548,16,2785,17,3570,10,1879,9,1170,8,1157,10,818,3,475,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),0,0,0,0,0,0,0,0,0,0,564,180,1806,229,2830,20,7044,33,8496,47,7030,51,4608,106,4839,204,4703,21,3082,31,2727,23,2794,53,2666,348,2709,229,2971,110,2615,23,3018,23,4401,112,2858,82,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),0,0,0,0,0,0,0,0,0,0,47,20,853,1038,2152,2081,5821,3295,6507,3151,4673,3064,2571,3800,3437,4723,3498,4556,2239,5316,1910,7389,1901,8401,2377,12153,2566,11981,1910,5581,1909,4447,2531,4127,1861,3093,1609,1768,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),0,0,0,0,0,0,0,0,0,0,0,0,17,36,56,178,192,294,237,170,201,137,158,121,175,88,173,139,80,94,77,136,68,127,72,142,53,236,29,237,27,87,27,76,17,56,19,51,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),0,0,0,0,0,0,0,0,0,0,0,0,22,41,18,108,89,243,88,185,81,117,74,173,52,127,78,129,37,144,38,110,22,118,35,114,56,152,24,114,35,76,32,48,25,21,14,8,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),0,3,0,0,0,0,0,0,0,0,0,0,0,56,2,146,6,202,4,201,10,156,6,94,4,167,6,169,2,163,13,107,9,217,9,188,3,135,2,89,0,86,1,107,1,87,2,55,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,96,67,105,127,99,75,75,95,78,97,63,143,60,98,59,137,24,132,35,119,18,100,8,67,4,59,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,230,126,530,130,284,92,295,92,272,82,420,94,359,165,399,30,367,24,310,19,350,2,344,2,259,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),0,54,0,0,0,0,0,0,0,0,0,0,0,22,1,37,0,54,4,13,1,27,459,366,648,602,750,608,441,511,481,390,327,527,314,579,329,621,156,843,97,925,59,1127,48,1364,30,1277,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),1,116,0,0,0,0,0,0,0,0,0,0,36,354,40,287,121,413,326,396,210,353,120,343,193,463,262,506,89,462,243,562,76,555,73,631,90,758,23,969,23,1174,24,1770,14,2339,11,2608,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),0,138,0,0,0,0,0,0,0,0,0,0,6,198,10,245,36,790,43,1217,75,769,44,713,56,884,81,986,33,742,58,664,29,674,31,819,26,933,15,1080,15,1220,16,1526,15,1907,5,1668,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),0,1,0,0,0,0,0,0,0,0,0,0,11,253,35,377,83,1495,199,3353,150,2386,126,1365,150,1899,219,1987,81,966,100,825,48,557,34,666,34,785,24,335,20,244,11,172,7,132,5,46,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16,0,25,0,24,4,47,1,45,18,34,21,18,2,11,2,7,7,1,12,3,3,3,0,2,0,0,0,0,0,0,0,1,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,75,0,81,9,261,16,600,32,432,101,142,119,145,99,98,38,56,51,8,41,12,22,10,2,6,0,2,0,6,0,5,0,0,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),0,0,0,0,0,0,0,0,0,0,0,0,15,2,48,6,37,7,78,6,321,33,439,41,951,69,952,62,1020,44,2064,92,2653,76,3589,93,3582,66,1640,60,1827,30,1564,20,1169,18,494,15,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),0,0,0,0,0,0,0,0,0,0,0,0,178,371,2,615,13,2679,22,5412,133,3543,33,1919,106,2666,129,2439,39,1369,153,1155,73,648,45,684,27,599,6,283,14,202,6,98,1,98,205,155,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),0,0,0,0,0,0,0,0,0,0,0,0,9,16,24,5,47,38,53,61,40,44,124,18,191,57,127,56,204,47,184,63,241,82,169,120,82,129,38,84,128,122,119,103,69,65,7,63,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),0,0,0,0,0,0,0,0,0,0,0,0,15,15,57,76,126,485,115,156,28,128,26,300,23,325,22,287,21,229,23,351,30,358,33,922,25,1208,14,695,3,437,9,363,6,278,1,191,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),0,0,0,0,0,0,0,0,0,0,0,0,439,135,340,106,834,171,549,105,352,28,562,59,732,40,791,40,434,46,400,55,321,64,353,100,469,121,605,124,574,73,803,78,760,65,805,46,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),0,0,0,0,0,0,0,0,0,0,0,0,12,55,103,73,239,50,231,96,126,44,208,52,378,57,385,66,308,65,222,77,218,74,139,124,155,162,184,154,203,57,179,54,147,55,130,37,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),0,6,0,0,0,0,0,0,0,0,0,0,121,854,333,1158,1619,2786,2521,2410,1444,1656,30,326,10,514,7,366,16,450,23,285,14,632,31,532,26,591,6,526,1,416,0,396,1,383,1,264,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,30,28,34,9,61,8,40,2,56,14,73,6,44,6,53,12,55,10,106,31,134,21,187,9,104,3,66,2,76,1,50,0,22,30,서울마을버스,20231203
202311,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),0,0,0,0,0,0,0,0,0,0,0,0,124,10,316,18,637,116,687,71,634,32,872,41,1062,83,927,51,826,72,1078,138,1287,115,1710,157,1589,157,912,134,480,95,472,103,349,98,222,78,30,서울마을버스,20231203
202308,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,71,7,397,12,367,11,240,4,172,40,114,35,147,20,76,15,68,53,54,35,30,54,32,21,31,4,18,4,17,1,18,3,2,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),0,0,0,0,0,0,0,0,0,0,0,0,22,103,37,308,77,849,162,1611,219,2082,401,1104,426,1138,564,1137,735,646,1268,438,1831,361,2885,257,2741,195,1525,136,1090,125,899,101,813,69,292,34,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),0,0,0,0,0,0,0,0,0,0,0,0,6,1,19,7,34,4,17,2,47,3,58,0,88,5,92,2,102,2,183,6,713,4,758,3,473,5,314,5,181,0,157,0,165,0,69,0,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,29,2,37,4,58,8,94,5,131,10,97,5,219,9,295,14,600,37,1463,13,1579,16,521,14,295,3,374,1,247,1,87,3,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),0,0,0,0,0,0,0,0,0,0,0,0,20,2,8,1,6,0,17,1,42,5,105,9,153,16,209,7,265,7,543,17,623,4,637,5,499,5,237,5,162,1,114,1,86,0,66,1,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),0,0,0,0,0,0,0,0,0,0,0,0,66,1,143,4,477,1,306,6,191,6,373,9,481,23,405,11,424,25,588,28,1000,31,1238,67,1060,163,495,131,459,126,421,79,421,78,181,43,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),0,0,0,0,0,0,0,0,0,0,0,0,2,141,2,203,4,1310,21,1323,48,1165,32,506,41,466,65,370,36,271,44,182,40,178,30,116,13,90,1,48,2,42,1,34,0,22,0,3,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,429,13,803,14,631,15,341,15,149,10,98,9,155,8,86,5,73,3,77,7,41,7,47,1,34,1,24,0,15,0,19,0,4,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,201,4,814,5,1024,3,704,8,363,7,337,8,350,8,275,7,184,29,112,12,102,10,100,3,65,1,42,7,36,0,31,0,16,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),0,0,0,0,0,0,0,0,0,0,0,0,160,8,346,16,484,72,319,28,251,20,217,35,197,87,199,29,254,60,432,34,526,74,606,104,735,90,281,50,138,58,132,39,76,22,56,26,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),0,0,0,0,0,0,0,0,0,0,0,0,172,6,351,17,697,75,715,42,755,28,846,47,822,61,769,57,793,70,737,77,1117,91,1436,131,1144,155,629,158,447,110,310,83,172,83,144,35,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),0,0,0,0,0,0,0,0,0,0,0,0,190,2,546,11,812,36,907,31,759,16,909,16,983,21,866,25,838,31,900,39,1053,53,1319,48,1148,121,743,89,591,67,378,56,391,83,163,27,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),0,0,0,0,0,0,0,0,0,0,0,0,211,5,561,6,656,27,376,12,291,20,250,20,245,22,229,36,209,46,175,55,175,62,211,112,111,149,99,91,48,46,15,58,18,56,10,50,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),0,1,0,0,0,0,0,0,0,0,52,2,1,0,0,0,0,0,0,0,0,0,87,46,87,112,77,90,55,96,52,128,69,183,45,199,27,294,30,310,24,229,37,159,8,176,3,155,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),0,0,0,0,0,0,0,0,0,0,0,0,278,2,439,45,603,24,458,15,443,16,406,21,572,15,390,18,550,23,630,15,750,43,1054,76,959,48,402,32,287,50,194,21,92,24,40,4,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),0,0,0,0,0,0,0,0,0,0,0,0,8,26,82,29,186,82,115,59,99,61,86,78,66,66,64,87,64,48,51,98,62,112,69,198,58,276,35,142,44,88,16,101,32,113,5,51,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),0,0,0,0,0,0,0,0,0,0,1,1,14,130,42,242,85,326,47,338,13,420,18,585,15,899,20,663,29,759,8,834,36,1387,15,2193,18,2597,11,1332,7,861,25,630,3,498,21,306,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),0,0,0,0,0,0,0,0,0,0,549,224,1834,264,3280,22,6120,51,6080,69,3779,56,2863,34,3085,55,2999,93,2350,24,2460,41,2383,42,2842,168,3279,79,2656,72,2366,19,2841,19,2894,19,2049,32,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),0,0,0,0,0,0,0,0,0,0,7,2,574,1067,1734,2376,5258,3878,5290,3583,3514,3343,2730,3587,2727,4374,2172,3789,1918,4602,1905,5409,1783,7616,1840,10668,1956,10101,1901,4368,1923,3527,1882,2753,2426,2258,1402,1128,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),2,1,0,0,0,0,0,0,0,0,0,0,11,49,82,212,221,254,238,171,122,99,128,114,165,70,118,105,57,88,37,109,74,157,72,192,53,249,34,220,20,105,20,71,17,49,10,36,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),0,0,0,0,0,0,0,0,0,0,0,0,26,64,31,147,76,276,94,197,69,102,67,105,60,133,51,146,47,107,52,165,65,127,75,148,68,166,29,90,22,73,29,55,36,18,20,15,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,193,11,460,14,223,8,88,3,81,4,176,1,146,1,94,1,89,9,110,8,117,9,122,7,86,5,90,2,81,6,75,0,60,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,7,2,0,0,0,0,101,69,98,145,117,96,91,97,61,124,50,146,43,84,86,105,32,133,20,109,19,109,12,92,4,55,30,서울마을버스,20230903
202308,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,3,3,100,266,92,384,110,287,111,288,96,283,56,338,154,420,163,427,32,403,23,329,60,396,21,361,13,248,30,서울마을버스,20230903
