사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,교통수단타입코드,교통수단타입명,등록일자,"?""사용년월"""
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00022),0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,4,15,1,21,3,65,3,76,4,112,2,138,4,147,0,278,5,356,0,701,5,550,3,307,0,167,2,208,1,157,1,88,0,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00023),0,0,0,0,0,0,0,0,0,0,0,0,22,0,16,0,33,0,51,8,86,5,148,7,201,5,163,2,196,4,305,11,569,11,1375,13,1543,14,533,8,430,3,345,2,276,3,167,0,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00024),0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,19,1,22,5,26,6,79,4,139,6,121,6,238,7,347,5,321,8,627,13,618,11,275,8,172,1,165,7,110,5,43,4,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00025),0,0,0,0,0,0,0,0,0,0,0,0,38,12,215,14,383,17,275,21,424,17,681,29,1100,34,908,31,1258,27,1708,50,2395,48,3412,85,3094,200,1302,111,1273,111,1089,125,970,121,534,66,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00015),0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,238,8,1289,12,1481,19,998,14,574,23,570,18,499,32,346,15,239,20,179,10,151,9,123,1,61,5,50,2,31,0,24,1,5,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00016),0,0,0,0,0,0,0,0,0,0,0,0,5,47,5,230,12,752,13,748,13,355,3,198,8,177,7,181,16,164,12,97,12,92,83,54,87,58,22,29,21,34,9,28,48,23,56,16,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00017),0,0,0,0,0,0,0,0,0,0,1,0,2,66,2,174,2,784,9,1150,4,925,10,491,6,586,17,604,11,407,6,388,14,168,28,154,15,147,4,74,3,55,0,39,10,37,1,18,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00029),0,0,0,0,0,0,0,0,0,0,0,0,100,3,337,35,444,57,306,16,192,18,241,17,212,36,216,32,284,43,338,28,355,49,439,81,400,58,155,56,85,35,117,17,62,31,38,13,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00028),0,0,0,0,0,0,0,0,0,0,0,0,128,10,232,47,589,59,608,38,647,41,884,51,990,66,933,74,966,74,1019,81,1279,84,1595,122,1352,140,761,127,434,108,291,93,306,88,136,53,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00026),0,0,0,0,0,0,0,0,0,0,0,0,155,12,303,8,507,38,750,23,806,14,1027,29,1224,25,1060,34,1033,29,1030,43,1296,42,1539,73,1519,141,782,117,693,105,440,99,348,97,195,59,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00031),0,0,0,0,0,0,0,0,0,0,7,0,206,5,542,15,807,27,376,14,299,21,235,18,174,44,230,34,186,43,158,44,133,61,136,109,89,139,51,78,45,69,28,91,13,64,1,34,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,110,50,116,58,101,88,67,136,67,128,75,221,41,245,24,299,20,212,22,214,11,141,10,161,5,153,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00032),0,0,0,0,0,0,0,0,0,0,0,0,241,5,306,15,763,34,353,17,339,11,402,16,525,15,442,18,489,18,572,31,617,31,806,58,703,33,357,16,324,35,336,26,62,13,39,5,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00034),0,0,0,0,0,0,0,0,0,0,0,0,19,12,120,26,162,151,83,38,56,44,63,90,56,74,54,66,87,93,47,116,62,142,60,261,31,303,13,162,35,109,14,113,30,102,0,100,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00036),0,0,0,0,0,0,0,0,0,0,0,0,3,141,34,159,34,226,28,343,23,400,13,754,23,1126,12,988,15,910,14,1124,19,1316,16,2409,21,2808,16,1421,17,939,5,686,4,546,5,386,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00037),0,0,0,0,0,0,0,0,0,0,0,0,617,895,1436,1817,4455,2975,3924,3069,2804,3224,2770,3743,3255,4965,3230,4201,2184,5157,2203,6283,1792,7466,2032,9729,2144,10134,1736,4648,1495,3414,1798,3131,1931,2403,1356,1466,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),0,1,0,0,0,0,0,0,0,0,727,200,1669,244,2675,35,6477,24,6729,27,5399,42,3212,19,3464,51,3279,15,2857,64,2554,57,2945,51,3015,102,2713,61,2743,24,2677,30,3138,23,3943,22,2677,38,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),0,0,0,0,0,0,0,0,0,0,0,0,13,59,74,159,262,194,170,102,118,94,125,95,155,103,125,57,78,100,71,152,48,151,71,159,46,216,25,171,16,92,17,66,15,61,8,36,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),1,1,0,0,0,0,0,0,0,0,0,0,13,55,43,80,46,200,60,123,42,137,52,75,35,108,60,113,21,87,31,109,90,98,96,109,75,107,21,67,15,43,18,17,19,30,0,17,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,160,2,153,13,121,24,179,8,87,2,144,6,149,6,148,6,116,3,129,17,159,4,111,0,86,2,70,0,80,4,113,0,47,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),0,3,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,2,0,0,0,0,100,60,55,145,99,94,49,128,45,131,38,154,32,133,26,134,13,111,13,93,24,94,13,107,1,73,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,0,0,77,232,102,393,111,385,99,327,74,366,43,482,50,428,110,400,26,429,14,287,32,350,20,388,5,268,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),0,87,0,0,0,0,0,0,0,0,0,0,0,57,2,37,39,72,31,21,1,24,399,351,469,623,529,631,349,495,357,595,264,633,224,743,312,764,129,804,76,841,62,1075,51,1219,38,1197,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),1,120,0,0,0,0,0,0,0,0,0,0,19,350,24,278,92,344,209,252,142,299,92,358,162,476,180,518,110,562,187,586,64,694,93,751,114,884,40,1048,36,1181,26,1623,28,1999,10,1942,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),0,110,0,0,0,0,0,0,0,0,0,0,10,286,42,335,50,933,73,999,45,776,60,729,56,869,97,948,57,801,54,809,35,753,30,882,32,921,18,1023,16,1149,11,1438,20,1740,7,1732,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),0,0,0,0,0,0,0,0,0,0,0,0,36,325,33,679,168,2835,359,4453,213,2926,162,1760,181,2496,232,2483,104,1520,99,1351,60,830,49,799,79,814,25,367,13,272,20,194,7,182,46,60,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00019),0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,23,0,19,0,36,2,73,2,43,2,16,2,14,2,10,7,7,8,1,5,1,2,5,0,1,1,2,0,1,0,0,0,0,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00020),0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,26,1,53,1,252,1,521,9,343,10,116,7,62,5,41,12,30,1,16,10,13,6,5,1,3,0,3,0,0,0,1,0,0,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00033),0,0,0,0,0,0,0,0,0,0,0,0,10,12,5,45,31,57,51,41,139,26,107,37,86,47,61,35,92,59,115,68,159,78,171,107,134,88,56,71,109,80,104,74,10,70,2,39,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00035),0,0,0,0,0,0,0,0,0,0,0,0,7,50,55,74,114,585,68,136,18,149,22,324,28,382,28,301,17,254,24,377,22,407,30,1162,18,1583,6,712,6,384,2,329,4,237,2,182,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),0,0,0,0,0,0,0,0,0,0,0,0,510,104,295,20,782,71,421,45,316,28,433,51,701,60,745,44,561,50,418,69,396,79,431,102,470,139,584,138,533,52,733,91,730,83,793,59,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),0,1,0,0,0,0,0,0,0,0,0,0,41,23,53,89,229,73,146,66,101,72,196,76,321,60,364,57,258,65,266,86,233,88,182,129,160,164,210,164,215,67,222,55,154,77,121,58,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00030),0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,12,6,43,4,15,2,47,7,58,5,49,14,49,13,39,4,53,6,52,11,134,4,133,7,57,3,61,9,60,0,57,2,39,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),0,5,0,0,0,0,0,0,0,0,0,0,57,645,235,982,1478,3030,1880,1882,1093,1527,40,288,5,550,1,288,8,439,5,313,3,559,9,613,12,545,1,503,3,372,2,380,0,394,0,265,30.0,서울마을버스,20230103,
202212.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00027),0,0,0,0,0,0,0,0,0,0,0,0,141,21,309,21,523,106,802,64,773,33,1093,36,1383,67,1228,65,1030,73,1284,89,1348,88,1668,113,1622,107,799,94,469,85,388,81,406,76,189,32,30.0,서울마을버스,20230103,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,51,2,311,19,306,2,227,7,141,16,115,13,118,6,51,60,37,6,34,31,31,81,33,23,24,5,12,4,20,7,6,2,1,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,1,0,19,35,34,287,67,1054,104,2109,203,2176,309,1059,471,794,712,914,864,609,1329,438,1359,566,1991,188,2311,170,1123,103,855,87,694,100,798,56,319,13,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,10,1,28,1,29,12,30,3,46,4,81,5,90,1,197,2,311,3,377,1,375,8,179,2,148,1,96,3,122,0,76,0,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,18,5,31,2,41,2,53,4,83,11,102,7,132,8,233,8,316,7,1126,16,1071,16,375,7,258,2,284,3,199,2,93,2,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,5,1,19,11,48,1,58,10,70,2,122,1,200,3,251,4,270,4,341,3,94,2,53,0,56,0,45,1,23,0,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,23,1,108,8,255,4,219,2,135,7,187,15,206,10,211,22,223,45,306,18,486,30,880,37,836,145,258,108,250,75,235,69,318,89,115,36,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,134,10,865,15,1071,18,740,8,373,9,280,18,313,9,188,7,111,12,85,6,51,12,29,5,24,0,25,1,24,1,13,0,4,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,197,2,375,10,492,4,297,7,152,2,127,7,139,6,80,7,49,3,57,3,28,6,16,2,23,3,19,0,16,0,16,0,2,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,5,37,3,55,0,453,3,571,7,612,5,282,5,268,7,234,12,181,10,129,15,135,8,54,3,35,1,33,0,24,3,29,1,23,0,4,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,96,0,117,9,226,23,230,12,173,11,129,17,137,20,180,21,178,7,193,25,376,27,465,51,452,44,191,28,104,28,89,24,87,12,13,7,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,103,3,305,23,532,8,588,21,553,25,729,18,781,37,689,38,645,38,639,52,883,53,1098,100,941,125,401,105,263,67,173,79,189,59,71,44,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,180,6,450,11,613,50,816,26,772,8,976,9,1006,8,1029,21,801,22,784,34,1029,26,1163,41,885,115,556,102,321,70,302,60,231,73,87,58,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,2,0,159,19,337,0,525,5,250,9,216,11,184,14,142,20,154,33,183,26,117,35,105,54,84,89,79,139,59,61,24,44,12,71,12,44,2,23,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,41,0,8,0,35,34,0,0,0,0,0,1,95,54,89,71,75,81,52,105,64,118,60,156,26,132,27,213,21,197,14,149,10,129,4,76,0,27,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,119,1,280,13,301,43,240,40,238,26,212,35,280,15,297,22,304,32,375,35,373,40,571,31,420,16,145,9,177,24,96,11,56,16,10,7,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,34,6,68,17,110,29,86,31,45,44,57,59,34,55,52,84,73,63,40,59,54,96,36,150,17,215,13,117,18,103,33,76,27,104,2,88,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,5,102,4,134,28,196,15,259,13,315,11,503,5,620,10,716,12,661,12,633,22,865,17,1493,12,1744,10,640,17,321,4,270,6,274,1,219,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,359,721,865,1424,2715,2434,2905,2349,2260,2429,1573,2551,1539,3005,1560,2928,1354,3423,1226,3997,1141,5345,1100,6783,1250,7405,1128,3231,1098,2235,1667,2106,1068,1874,458,882,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,2,2,6,6,484,312,1126,310,2027,88,6118,46,5927,112,4113,69,2802,175,3157,185,2722,162,2219,84,1972,73,1934,264,2190,139,2362,385,2378,102,2335,111,3068,23,2396,52,767,37,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,1,0,24,27,47,47,253,137,255,128,162,168,103,121,99,110,85,120,55,107,54,114,47,72,37,93,21,80,17,136,17,45,12,69,12,40,6,25,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,1,1,1,1,0,0,11,11,27,32,51,40,47,204,147,262,160,163,33,139,113,253,149,196,99,159,72,92,70,62,26,49,5,22,9,11,18,18,14,17,5,6,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,86,2,149,9,53,7,89,7,50,7,59,6,70,9,66,5,66,3,58,3,82,2,64,1,75,1,37,0,70,1,65,4,22,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,70,60,46,91,51,53,41,74,17,69,26,84,20,122,19,106,16,90,6,76,9,73,2,81,10,21,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,52,206,50,291,52,265,31,237,41,238,61,270,33,278,59,367,30,322,7,274,13,346,19,218,2,136,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,1,0,0,0,0,0,0,0,0,0,0,4,25,5,41,0,24,2,22,6,28,185,329,251,474,249,491,233,414,147,470,121,460,149,550,191,558,71,688,43,718,51,1190,47,955,15,407,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,2,0,0,0,0,0,0,0,0,0,0,1,45,23,167,15,244,57,221,32,289,31,274,35,333,32,411,18,372,22,424,13,411,21,477,29,504,6,597,12,590,5,1005,7,935,5,460,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,8,0,0,0,0,0,0,0,0,0,0,2,125,19,140,81,448,126,504,93,522,83,553,64,559,87,685,43,647,35,738,29,658,17,735,29,982,25,1010,17,1054,15,1712,4,1397,3,588,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,4,62,14,150,110,822,264,1136,210,753,80,503,71,632,69,538,56,506,22,383,30,367,18,240,14,301,11,161,7,104,12,107,7,108,0,12,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,0,23,0,24,1,92,0,47,0,24,0,15,2,10,1,4,5,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,67,2,63,7,261,19,785,34,453,82,144,116,73,113,80,84,33,88,16,39,5,20,3,1,7,0,2,0,2,0,2,0,0,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,31,13,14,0,25,2,67,10,130,16,284,31,254,9,332,15,424,10,704,29,1170,73,2040,77,2122,49,928,19,798,18,736,13,831,16,382,14,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,24,134,4,439,6,2035,24,2744,19,1522,11,872,21,1071,14,958,16,794,11,586,356,431,16,302,47,277,8,154,3,79,5,90,0,63,11,12,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,6,12,24,26,75,234,100,333,94,148,76,323,136,409,111,266,113,214,113,167,107,71,63,12,41,16,59,15,39,18,70,1,31,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,3,44,43,52,100,107,26,85,20,155,17,233,14,291,21,284,25,254,20,247,13,327,35,721,26,914,6,389,5,222,7,113,9,170,1,167,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,120,37,334,77,966,166,876,50,544,31,383,36,440,38,523,33,425,48,349,44,252,45,238,68,296,60,365,73,403,46,652,68,290,44,105,27,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,11,12,83,42,334,91,396,64,227,61,200,61,252,66,251,59,265,58,191,74,128,58,129,92,167,75,148,130,143,68,163,80,94,86,17,24,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,2,0,0,0,0,0,0,0,0,0,1,82,345,155,703,834,2581,1202,1366,647,780,21,210,3,260,4,166,3,251,2,170,3,198,2,251,2,333,2,349,3,340,0,317,0,270,2,132,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,5,5,3,13,1,18,0,30,2,30,0,28,3,46,0,68,6,92,2,108,1,50,8,48,2,65,3,32,2,27,,,20220303,
202202.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,94,4,227,32,240,96,459,61,402,9,548,24,615,18,551,35,391,20,454,29,672,52,787,54,521,84,274,60,127,31,133,34,105,36,66,29,,,20220303,
,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,59,9,420,14,410,10,267,19,179,22,182,20,177,19,92,52,80,35,43,51,62,57,45,27,23,36,20,9,20,6,7,8,1,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,0,0,25,80,19,295,65,1074,146,2750,486,1993,508,1082,929,1049,927,1527,1167,882,1813,825,2178,430,2570,315,2797,272,1514,187,1205,163,1250,117,1036,90,393,51,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,1,10,4,18,2,84,5,98,1,290,4,143,3,113,3,346,0,644,5,581,4,515,6,311,2,228,0,220,0,168,0,116,1,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,21,0,35,4,63,4,123,7,128,4,107,2,194,17,255,19,367,21,980,12,1288,12,557,7,361,8,343,0,289,0,127,1,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,10,0,35,2,29,4,95,6,137,2,94,2,129,11,231,11,246,8,274,4,458,2,131,2,71,1,71,0,62,2,26,0,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,29,13,192,4,265,7,208,10,176,12,316,21,513,27,560,26,478,25,735,58,1036,54,1427,64,1441,89,616,98,468,85,456,96,424,126,163,63,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,218,8,1028,10,1047,14,819,12,476,11,319,15,337,19,229,12,154,7,111,9,61,14,62,3,58,1,33,2,18,0,15,0,8,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,359,5,467,17,523,8,270,7,138,7,155,3,163,1,88,4,102,6,51,3,48,4,40,3,24,1,12,0,12,0,18,0,5,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,2,40,0,82,4,523,5,862,18,755,8,325,30,402,22,418,19,260,29,238,17,128,24,101,10,83,4,51,1,28,4,22,7,26,5,11,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,83,1,142,23,317,27,240,12,222,14,171,18,167,25,147,29,170,18,212,29,437,52,449,64,492,55,174,50,99,29,93,27,91,25,47,12,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,78,0,198,15,479,23,463,22,513,33,719,41,772,92,830,107,738,76,724,104,942,100,1566,158,1335,159,733,116,369,106,273,93,222,76,90,48,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,140,1,288,20,548,47,703,16,737,18,1023,41,1152,72,1243,50,940,55,939,96,1367,93,1889,125,1620,107,1026,117,508,90,434,107,326,97,125,58,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,5,0,256,16,468,5,658,17,254,12,213,17,192,25,191,41,176,32,163,34,108,69,106,63,100,96,84,127,62,107,35,75,5,74,11,77,5,38,,,20220403,202203.0
,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,58,0,4,0,26,27,0,0,0,0,1,0,134,42,134,118,135,81,99,103,92,128,88,178,39,209,25,241,19,236,26,196,10,114,22,91,6,76,,,20220403,202203.0
