사용년월,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
202003,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,4,0,120,28,349,10,612,21,240,14,176,11,117,8,115,12,122,31,128,29,117,49,87,39,64,67,70,96,42,66,30,68,42,40,17,35,6,23,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,59,1,243,6,389,7,155,5,129,6,142,4,165,3,205,17,142,22,370,16,267,34,474,24,259,25,129,15,114,19,91,13,68,10,19,7,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,25,14,63,3,71,24,70,30,27,29,33,40,38,50,19,58,22,61,24,90,21,79,13,134,29,272,22,146,14,98,13,97,5,62,5,57,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,3,43,5,91,11,136,22,158,11,165,6,314,13,365,8,331,7,403,7,540,10,741,17,1001,17,1457,11,755,11,485,2,522,0,327,2,264,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,626,318,1872,505,3482,172,6427,119,6526,154,4556,105,3143,109,3034,137,3050,178,2371,136,2195,143,1980,300,1887,306,2413,597,2153,247,2185,225,2376,254,2298,164,1371,102,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,22,13,104,398,224,902,2452,1833,1604,1523,1445,1311,935,1789,935,2233,661,2219,722,2826,427,3559,493,4393,678,5834,529,6698,483,3822,332,2574,340,2549,587,1758,641,1113,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,27,4,39,32,134,230,149,56,99,60,75,39,84,57,54,40,51,42,39,54,68,50,32,43,29,65,13,38,14,40,13,43,11,44,6,35,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,3,16,20,74,34,135,61,30,34,59,32,66,33,42,36,75,40,53,34,75,17,29,17,18,23,29,15,28,10,17,9,12,5,10,2,4,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,138,2,165,6,95,2,53,1,29,5,33,10,51,5,35,9,22,1,28,5,40,5,57,2,42,2,55,0,33,0,19,0,8,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,68,52,56,69,51,50,45,52,31,47,12,64,9,58,11,76,8,48,7,33,4,45,1,40,1,22,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,47,132,64,276,62,215,51,179,70,135,68,184,43,293,54,258,15,252,9,190,13,204,1,171,3,147,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,7,0,0,0,0,0,0,0,0,0,0,0,27,1,22,0,36,1,19,0,23,151,240,168,354,161,332,138,310,179,279,136,292,100,421,97,338,69,421,35,454,23,492,42,515,7,452,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,1,42,0,0,0,0,0,0,0,0,0,0,2,195,5,164,18,290,32,224,19,186,36,228,57,339,72,377,25,326,28,382,35,415,17,461,23,609,12,648,5,701,3,767,5,857,3,975,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,34,0,0,0,0,0,0,0,0,0,0,8,115,10,108,35,419,52,377,41,334,50,286,85,370,69,499,39,453,32,465,30,459,17,486,23,647,14,615,15,735,7,815,7,1016,4,910,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,8,187,22,189,91,797,90,944,91,659,113,459,106,491,82,527,43,478,28,518,16,360,22,305,12,248,14,96,12,93,6,53,6,64,0,17,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28,0,45,0,101,0,114,0,103,2,72,0,32,2,32,3,13,0,15,6,7,1,2,19,4,9,2,0,2,5,1,6,0,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,45,0,114,6,344,9,970,9,624,18,334,21,134,7,104,17,31,11,21,15,15,23,6,0,2,0,2,0,3,0,1,2,0,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,0,368,4,677,7,1860,11,2021,11,1222,21,826,16,779,16,862,19,820,11,534,3,392,8,253,9,194,5,107,2,73,4,48,3,32,15,7,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,40,25,15,5,36,3,53,5,90,10,171,10,228,11,274,18,430,8,753,23,1217,14,1640,7,1810,27,1061,20,1157,20,1250,13,543,18,169,10,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,41,12,9,21,25,16,45,21,27,13,26,29,118,45,96,55,107,49,85,63,58,75,12,78,19,58,16,74,7,36,13,30,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,6,21,25,78,68,31,99,14,88,18,176,14,248,13,225,14,184,14,259,17,357,19,673,19,1120,13,623,4,385,5,299,9,254,6,211,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,220,39,182,30,740,64,559,51,409,66,363,35,443,43,452,31,368,36,338,110,258,101,264,203,314,240,343,189,386,82,316,33,340,45,344,34,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,27,8,112,40,232,86,183,47,140,44,165,23,235,32,232,33,205,31,105,37,115,57,127,64,130,92,95,89,109,66,107,36,82,50,83,57,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,0,9,1,10,2,21,0,18,1,29,1,24,5,35,5,43,1,45,1,72,1,117,0,66,0,65,1,80,1,52,0,41,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,1,0,0,0,0,0,0,0,0,0,0,60,411,103,1026,789,2066,861,1547,496,829,14,137,1,130,3,115,6,136,5,144,2,160,0,154,3,267,1,276,0,226,0,168,2,182,1,149,20200403
202003,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,33,16,82,25,208,86,305,22,307,16,437,24,678,26,617,21,524,26,544,17,695,40,1037,37,1040,50,588,41,317,22,323,34,196,16,178,23,20200403
202004,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,5,19,2,79,1,198,4,244,6,219,7,112,7,100,25,103,46,54,50,57,26,25,39,40,19,34,34,22,11,7,19,17,5,15,0,2,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,3,0,30,63,32,200,54,753,118,1427,230,1579,380,1198,606,1264,873,1185,1293,848,1801,593,1770,418,1995,253,2682,211,1503,146,1069,87,940,66,1016,42,623,18,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,12,0,25,3,41,28,77,13,68,2,115,10,239,7,199,3,307,3,313,3,214,0,139,1,102,1,77,0,59,2,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,20,0,28,2,32,7,99,3,101,3,100,6,178,1,243,11,296,3,770,13,1273,9,500,2,346,1,355,3,319,2,198,0,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,28,0,19,3,31,1,76,0,54,3,122,3,173,6,231,4,260,4,420,4,532,3,174,3,114,2,98,0,50,0,32,0,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,104,32,31,2,179,10,77,5,128,4,213,8,239,16,250,13,319,26,327,25,507,23,669,42,791,76,356,87,234,66,280,87,264,86,139,63,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,3,81,2,148,7,1040,11,1125,8,815,4,484,11,380,13,359,5,250,13,131,7,95,8,64,4,53,3,42,2,39,0,36,1,14,1,4,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,216,5,418,15,477,4,207,3,171,5,154,11,185,6,151,1,84,5,60,2,39,2,30,4,22,32,15,13,17,13,8,0,4,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,83,1,462,6,487,3,325,0,212,13,271,11,342,14,220,9,138,4,84,6,70,3,53,0,33,6,20,4,16,9,13,0,8,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,63,2,176,3,212,16,218,3,101,15,126,7,134,6,120,16,142,15,262,23,338,31,412,39,306,49,184,31,92,20,83,25,155,22,45,16,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,68,14,131,9,233,14,310,10,302,16,439,13,487,16,503,22,507,31,500,31,675,60,902,45,769,62,588,57,299,39,306,54,217,31,95,33,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,87,10,254,2,475,17,591,20,597,6,730,16,877,26,768,9,668,13,672,27,785,30,1015,27,1244,61,767,57,486,60,408,93,385,85,124,66,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,5,1,155,26,388,10,561,36,267,9,182,9,141,13,119,20,145,22,136,29,110,32,108,44,101,59,67,92,71,53,43,68,28,35,17,42,12,20,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,1,0,0,0,0,0,0,0,0,0,43,4,2,0,13,13,0,0,0,0,0,0,112,32,134,26,90,53,85,74,43,70,65,93,46,110,42,208,9,178,9,172,8,153,10,104,2,61,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,86,2,291,2,363,11,161,10,139,4,138,5,193,6,177,19,156,11,308,24,282,17,533,47,348,27,214,20,145,25,85,12,80,9,30,1,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,22,8,76,19,71,36,71,51,41,44,16,53,35,64,24,100,21,79,29,83,35,116,16,175,14,294,13,151,17,105,13,111,5,91,2,74,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,3,65,8,107,19,124,25,160,14,196,14,319,10,464,6,518,10,621,9,715,13,898,5,1104,15,1680,12,1030,2,540,2,516,3,378,2,289,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,591,281,1619,453,3093,235,6614,254,6063,190,4967,147,3742,121,3779,189,3639,258,2824,105,2275,214,2337,246,2167,203,2361,322,2380,215,2352,184,2371,139,3003,209,2010,113,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,98,469,394,1079,2206,1858,2331,1700,1745,1673,811,1885,946,2460,677,2663,731,3258,604,4041,480,4896,707,6327,730,7452,562,4217,557,2520,793,2785,547,2098,524,1188,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,29,6,19,39,112,209,135,57,98,59,82,43,100,59,78,35,53,53,53,60,60,70,34,46,16,68,16,47,19,36,6,38,17,84,8,44,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,1,22,19,25,46,133,73,39,34,90,44,52,66,55,66,75,54,67,58,109,48,91,34,61,30,62,14,26,13,22,25,9,9,11,4,6,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,3,44,3,98,3,162,7,69,7,60,14,22,1,54,5,56,8,30,8,40,13,61,6,52,5,82,3,61,0,56,2,36,1,37,1,12,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,1,3,0,66,48,44,82,44,57,40,42,16,50,18,72,10,55,14,73,7,58,5,52,0,58,0,46,0,37,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,3,62,162,89,328,69,241,69,211,84,184,47,204,55,316,28,268,13,314,14,227,5,241,4,193,5,172,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,4,0,0,0,0,0,0,0,0,0,0,0,13,1,12,3,43,5,18,2,18,158,227,181,435,207,375,200,363,173,290,163,276,124,421,108,361,49,462,29,508,28,582,34,647,11,574,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,36,0,0,0,0,0,0,0,0,0,0,0,172,6,145,33,310,22,203,16,216,40,209,52,328,50,390,22,374,30,404,29,369,33,490,25,581,18,636,7,729,6,926,5,1073,4,1189,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,33,0,0,0,0,0,0,0,0,0,0,4,122,11,125,32,433,37,377,53,319,56,313,120,484,97,420,43,544,46,464,28,498,14,557,32,686,18,729,17,892,17,966,8,1376,5,1259,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,3,0,0,0,0,0,0,0,0,0,0,9,176,26,213,64,784,75,930,93,691,144,466,131,544,125,569,61,553,51,491,29,367,24,298,38,220,13,110,8,96,11,66,7,76,2,24,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,56,0,104,0,127,0,117,6,69,7,51,14,36,4,13,1,15,7,4,0,3,1,1,0,0,0,1,0,0,0,0,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,72,2,183,6,555,17,1320,44,923,56,355,60,233,27,168,28,69,13,30,13,21,32,5,16,3,3,3,1,1,0,3,0,2,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1,597,3,1709,15,2207,20,1292,15,838,10,955,20,980,11,844,17,651,26,465,13,330,6,224,7,115,1,83,3,45,0,28,30,10,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,43,27,15,3,26,1,37,7,118,4,182,6,248,10,282,16,445,11,664,25,1293,18,1704,23,1911,36,1042,22,1140,23,1225,22,566,19,200,18,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,6,34,5,10,18,37,26,33,34,54,31,75,52,187,50,143,66,134,75,153,101,70,122,38,58,15,60,25,81,15,49,10,23,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,13,36,43,70,83,19,108,34,112,30,284,20,400,27,367,18,356,22,355,29,486,24,806,11,1240,3,664,3,473,5,348,13,296,3,241,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,31,13,269,57,153,23,621,50,415,53,245,37,448,62,618,121,538,78,428,75,378,72,301,104,306,260,380,312,362,169,404,80,492,112,438,78,424,56,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,27,10,121,47,211,91,196,67,184,39,166,45,323,34,310,34,226,39,174,39,193,57,112,69,142,81,150,71,133,52,117,43,104,49,80,61,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,4,22,2,11,0,11,1,17,0,45,7,33,2,26,0,44,3,61,4,88,1,109,2,58,0,58,2,63,0,30,0,18,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,2,0,0,0,0,0,0,0,0,0,0,48,401,118,906,864,2146,943,1500,497,1004,24,115,4,194,0,165,4,125,5,147,3,327,0,201,2,306,1,338,0,244,0,187,1,201,3,136,20200503
202004,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,67,11,118,13,215,97,303,19,320,19,508,24,739,24,695,34,595,14,646,27,765,41,1219,29,1290,64,627,30,354,30,340,34,261,29,191,16,20200503
202005,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,4,18,1,78,1,197,4,269,5,206,8,148,10,91,9,84,20,75,43,73,17,44,21,40,33,33,31,19,12,8,9,8,7,12,1,3,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,0,0,38,71,46,221,80,832,98,1416,179,1617,379,1251,553,1200,708,1271,1130,795,1331,641,1733,515,2085,261,2787,227,1473,160,1096,107,1000,81,992,53,661,17,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,13,3,17,2,14,4,38,2,64,3,95,7,115,16,150,9,168,4,401,3,351,4,213,1,184,1,120,0,117,0,61,0,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,1,20,1,21,1,43,2,118,4,143,3,99,11,160,5,186,5,367,11,873,11,1263,10,540,3,347,0,369,4,283,3,207,0,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,23,0,25,0,29,2,133,8,145,14,129,0,157,2,249,5,316,7,432,3,637,2,184,3,141,1,95,0,53,1,34,1,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,104,35,54,9,223,6,125,5,103,5,203,4,255,17,237,13,277,19,343,13,441,30,803,34,786,74,390,84,295,80,277,98,284,109,188,69,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2,184,3,1130,6,1194,5,872,14,513,13,436,21,401,10,221,12,165,10,106,13,109,6,52,2,52,0,53,4,44,2,13,0,2,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,208,7,425,17,488,9,290,1,175,3,138,7,181,2,120,8,91,5,49,1,34,0,24,0,17,0,25,2,12,13,9,0,3,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,2,1,4,23,0,84,0,486,5,498,7,386,1,215,3,263,12,339,10,237,12,134,6,96,6,54,3,44,8,44,14,31,7,17,18,17,1,6,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,30,0,200,2,255,13,204,7,96,11,129,9,176,23,122,15,149,16,253,16,366,34,420,53,346,49,208,32,107,13,87,24,162,17,42,8,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,94,11,175,19,302,31,327,13,396,9,569,17,616,32,539,22,576,41,596,35,738,67,1012,59,991,84,552,61,300,44,295,40,204,38,93,34,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,102,11,311,9,525,34,708,26,674,9,811,6,888,15,811,16,782,13,692,15,858,12,1083,53,1228,66,785,48,569,62,446,71,458,98,183,70,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,0,0,139,21,420,5,620,29,328,21,192,9,157,16,175,24,199,28,150,20,138,34,134,39,132,77,97,86,50,58,47,71,39,39,9,47,5,34,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,2,0,0,0,0,0,0,0,0,40,3,7,0,10,0,0,0,0,0,0,1,73,38,103,52,112,69,80,62,54,100,53,106,48,104,51,218,21,202,18,168,12,167,12,150,9,74,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,93,2,383,3,446,13,217,14,201,6,213,7,297,10,291,18,291,16,429,27,378,23,687,47,389,46,194,36,171,28,104,10,96,13,29,6,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,22,12,65,25,97,34,60,25,42,42,32,58,33,56,27,70,40,73,40,77,33,98,31,188,24,330,11,196,15,109,10,97,16,80,5,59,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,6,65,8,126,28,153,29,171,9,206,13,393,10,598,15,594,5,566,8,721,15,977,12,1324,7,1679,11,1015,4,576,6,648,4,406,4,311,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,651,291,1733,430,3118,224,6824,290,6749,161,5304,102,3814,120,4279,99,4084,151,3439,142,2732,161,2560,214,2640,302,2224,287,2288,192,2767,122,3005,128,3416,110,2381,54,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,35,16,254,506,712,1447,2685,2211,2331,2188,1896,1885,983,2482,1076,3219,946,2916,584,3600,740,4179,701,5605,728,7042,1244,7802,842,4476,531,2952,595,3067,627,2345,599,1375,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,6,25,35,59,160,200,159,75,111,91,96,47,121,60,78,43,55,75,53,50,51,95,32,79,37,81,23,64,21,40,15,37,8,40,11,34,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,8,36,33,49,32,153,48,89,32,135,32,86,47,78,69,168,41,89,34,93,25,67,23,67,29,53,25,35,19,28,4,19,2,6,4,7,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,70,4,140,1,88,5,71,0,43,13,94,5,63,8,68,6,64,10,90,4,82,6,87,4,58,0,63,4,59,3,37,1,23,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,0,2,76,58,51,87,51,83,28,86,26,56,20,93,18,68,14,69,8,49,5,52,4,64,2,47,2,48,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,5,72,186,65,366,88,236,64,235,77,204,60,271,29,274,49,224,24,298,10,206,10,269,9,200,3,196,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,5,0,0,0,0,0,0,0,0,0,0,0,22,2,29,4,54,7,20,4,17,186,213,216,468,241,431,211,468,221,397,156,351,131,447,143,451,51,518,41,592,40,685,23,748,13,719,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,17,0,0,0,0,0,0,0,0,0,0,5,204,7,173,26,353,24,256,29,226,30,224,63,362,57,399,38,415,27,442,23,442,26,619,41,732,31,743,13,939,13,906,14,1203,2,1334,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,51,0,0,0,0,0,0,0,0,0,0,8,150,19,180,28,513,49,470,76,397,72,415,133,550,127,571,47,553,41,621,22,560,31,643,26,783,19,763,22,907,11,1045,15,1550,5,1468,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,7,189,18,209,61,893,77,1008,100,844,178,611,159,604,124,740,71,567,41,488,47,374,20,309,22,347,17,159,11,116,7,83,4,64,3,40,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,32,0,57,2,130,0,130,1,112,0,62,2,32,8,27,2,19,5,10,4,6,0,4,8,5,3,3,0,2,0,0,0,0,20200603
202005,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,62,2,144,5,395,9,1128,13,726,12,204,56,145,34,111,21,79,32,46,23,17,7,19,0,5,5,6,2,0,2,2,0,0,20200603
