사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20220603,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,36,584,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,178,53,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,2382,45,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,338,34,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,33,460,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,25,66,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,3,61,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,68,98,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,30,65,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,212,552,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,29,58,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,40,143,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,65,402,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,144,273,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1307,3019,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,64,0,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,14,822,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,1,92,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,6,216,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,246,7,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,2,11,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,9,203,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,7,90,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,611,435,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,3,32,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구,10,556,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,163,20,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,347,11,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,119,2,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,861,19,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,454,51,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,478,27,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,494,41,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,29,358,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,277,18,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,3,50,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,133,30,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,38,94,20220606
20220603,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,79,42,20220606
20220604,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,178,26,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,472,18,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,136,2,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,13,265,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,65,2,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,109,12,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,352,16,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,91,7,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,586,325,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구,8,597,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,45,153,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,6,19,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,322,18,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,7,26,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,1,78,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,3,35,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,7,118,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,23,577,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,31,221,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,41,477,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,73,422,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,103,341,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,17,136,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1717,23,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,33,74,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,53,26,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1144,2711,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,39,56,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,22,46,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,3,106,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,72,343,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,29,53,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,15,36,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,98,32,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,433,32,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,111,10,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,10,25,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,599,26,20220607
20220604,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,647,34,20220607
20220605,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,4,36,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,194,22,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1515,22,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,5,119,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,8,43,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,95,21,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,31,27,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,19,37,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,1,45,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,25,200,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,16,166,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,70,292,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,13,19,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,10,106,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,13,442,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,32,403,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,339,14,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,531,187,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,5,35,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,0,45,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,14,281,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,8,20,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,16,243,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,468,17,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,239,10,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,67,4,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,67,2,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,488,16,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,129,17,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,33,2,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,15,30,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,80,14,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,70,5,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,7,17,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,56,29,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,186,10,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,829,1918,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,13,216,20220608
20220605,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구,8,446,20220608
20220606,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,4,6,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,5,38,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,2,104,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,10,34,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,34,31,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,106,16,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1426,11,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,247,21,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,1,32,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,5,29,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,7,16,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,63,121,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,23,35,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,20,429,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,88,283,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,16,107,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,50,199,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,33,449,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,46,488,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,28,28,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,287,24,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,44,0,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,0,69,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,2,74,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,134,28,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,77,0,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,18,0,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,93,9,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,59,4,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,341,12,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,279,16,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,370,44,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,0,19,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,65,25,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구,2,336,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,16,28,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,8,153,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,815,1412,20220609
20220606,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,351,313,20220609
20220607,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,29,483,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,315,20,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,33,72,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,163,54,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,64,84,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,263,486,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,2726,52,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,4,49,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,77,367,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,15,45,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,30,70,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,156,249,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,32,147,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,329,23,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,16,82,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,8,226,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,35,746,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,17,1126,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,5,265,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,1,121,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,81,3,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,811,640,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,1,10,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,5,37,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,180,1,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,249,3,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,143,45,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,260,67,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,1045,27,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,324,34,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,0,35,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,307,57,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,175,24,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구,6,569,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,60,46,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,209,23,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,26,94,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,19,299,20220610
20220607,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1597,2836,20220610
20220608,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,40,59,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,61,69,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,165,47,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,334,29,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,2378,71,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,127,37,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,9,234,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,279,481,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,9,70,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,33,118,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,24,80,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,30,58,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,6,123,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,36,468,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,153,209,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,83,364,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,9,198,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,51,714,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,37,1089,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,4,56,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,60,2,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,0,9,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,15,90,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,271,2,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,5,29,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,894,753,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,177,19,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,371,39,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,224,4,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,370,33,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,333,66,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,983,30,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,325,66,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,42,108,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,241,28,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,67,45,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1737,2949,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,26,303,20220611
20220608,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구,7,616,20220611
20220609,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트,2,6,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을,30,49,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트,69,59,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교,181,49,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,2437,169,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구,345,34,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소,14,74,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원,154,269,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,263,485,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관,3,71,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동,38,116,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,31,78,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트,15,61,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소,7,227,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리,55,712,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관,78,319,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관,38,438,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소,4,115,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원,13,233,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,22,1062,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관,228,19,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당,967,17,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소,250,4,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소,1,27,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관,840,672,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000177.0,21279,관악사삼거리,387,28,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관,155,1,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구,88,5,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트,133,36,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관,377,47,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관,360,58,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관,323,58,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동,158,23,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관,6,38,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을,39,45,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트,37,83,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역,1560,2818,20220612
20220609,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교,19,341,20220612
