사용년월,노선ID,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,5,0,20,49,2,141,3,699,2,948,8,636,2,458,10,374,26,411,52,367,19,221,5,137,9,109,36,108,5,86,3,59,2,46,0,23,2,13,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,41,0,57,0,107,1,138,2,126,0,55,2,38,0,35,1,17,0,14,5,4,3,7,0,4,0,1,0,0,0,2,0,0,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,7,0,0,0,0,0,0,0,0,0,0,15,280,57,543,163,2247,203,4413,178,3607,155,1800,185,2355,169,2172,88,1281,109,981,59,685,72,681,64,747,27,412,20,272,15,195,12,173,11,97,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,177,14,0,0,0,0,0,0,0,0,0,0,555,52,415,45,1262,217,1054,148,736,74,601,52,833,62,787,58,596,70,401,66,369,72,356,105,464,140,481,173,548,90,477,77,456,55,663,54,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,63,0,96,4,325,9,1011,8,491,6,243,5,96,10,99,14,61,7,38,0,29,1,15,2,10,1,5,0,5,0,5,0,2,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,6,0,0,0,0,0,0,0,0,0,0,3,39,32,53,141,623,88,149,33,118,42,389,27,460,19,305,22,304,37,433,52,527,27,1292,31,2349,17,1202,26,819,10,686,11,552,18,557,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,7,2,20,36,51,74,74,43,99,15,278,40,245,58,287,59,229,78,329,124,350,118,282,167,153,191,159,123,105,94,108,85,65,115,8,121,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,1,1,334,1,1130,8,3701,21,6065,78,4754,21,2295,97,2492,121,2187,55,1355,87,1273,58,711,188,579,122,614,19,355,10,208,6,131,6,93,87,36,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,기숙사신관,0,0,0,0,0,0,0,0,0,0,0,0,199,6,372,16,560,73,577,22,584,23,747,25,852,45,876,38,812,33,957,92,1130,79,1407,79,1412,87,1052,66,722,51,692,62,551,57,382,34,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,3,0,71,237,57,486,109,1380,140,2739,344,2921,582,1958,1276,1697,980,1994,1514,1209,3085,1075,2588,672,3754,513,4883,411,2445,256,2163,191,1867,153,1902,122,1394,64,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,74,0,0,0,0,0,0,0,0,0,0,116,1327,284,1157,1394,2962,1248,1983,813,1404,19,422,13,802,16,379,32,548,33,471,9,694,19,514,13,606,7,580,7,429,2,545,4,566,0,351,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,10,22,0,0,0,0,0,0,0,0,0,0,48,34,209,49,355,109,401,85,276,65,329,73,398,72,353,68,360,115,291,104,206,116,176,140,220,196,216,172,234,132,216,81,147,91,170,75,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,110,8,396,9,329,9,219,6,126,15,125,33,133,13,87,36,60,27,49,39,49,54,35,13,16,9,20,4,22,3,10,1,6,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,17,0,15,4,31,4,81,1,130,2,101,0,183,3,203,4,794,5,537,37,359,2,169,1,101,2,98,2,57,1,66,0,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,42,2,413,12,1077,20,584,18,385,3,188,10,184,10,194,10,148,15,93,7,76,4,51,15,43,8,51,3,38,0,26,0,13,0,15,20180603
201805,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,25,3,19,2,16,2,81,44,65,9,148,6,191,6,225,8,230,9,328,20,553,14,1277,20,1523,15,723,9,546,6,470,6,483,6,434,8,20180603
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,4,16,0,0,0,0,0,0,0,0,0,0,10,72,60,119,208,302,212,166,122,118,111,83,148,86,124,119,71,157,56,115,55,169,42,135,51,234,35,187,18,96,16,55,5,57,3,66,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,128,13,206,3,465,16,347,22,327,20,402,20,385,34,391,25,420,46,457,51,947,59,776,49,606,70,323,45,194,28,124,32,92,28,67,17,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,101,8,120,6,521,24,297,21,223,20,274,35,293,34,285,32,330,49,525,67,511,61,494,87,615,78,385,34,191,26,165,27,113,26,68,39,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,기숙사구관,0,0,0,0,0,0,0,0,0,0,0,0,205,37,488,24,867,32,947,27,915,11,1100,9,1251,44,1133,32,1047,33,1020,73,1229,51,1597,70,1635,126,1047,86,943,94,623,119,684,136,469,124,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,14,12,144,30,159,190,128,82,72,61,77,94,66,95,65,116,44,100,59,166,48,147,37,282,25,429,23,202,26,140,29,135,7,179,2,130,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,10,1,29,4,54,9,123,6,192,7,176,14,286,4,591,7,526,8,730,20,774,2,422,1,244,2,203,0,101,0,82,1,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,158,7,381,16,901,98,485,30,447,15,673,31,675,22,566,27,571,32,866,60,800,50,1014,94,1114,82,561,74,497,40,360,25,192,27,38,22,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,2,16,0,0,0,0,0,0,0,0,40,2,1,0,369,355,0,0,0,1,0,0,241,56,209,82,154,78,160,76,85,125,71,170,78,200,74,291,39,248,23,213,15,210,12,162,4,114,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,기숙사신관,0,0,0,0,0,0,0,0,0,0,0,0,153,6,283,6,569,69,659,22,618,20,837,41,1089,35,1066,32,970,49,1035,85,1120,69,1347,76,1360,45,863,59,642,47,547,53,510,56,327,35,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,3,91,11,157,28,264,23,236,8,241,7,434,10,781,3,631,9,671,4,1073,17,1147,17,1837,18,2127,9,1224,3,970,3,818,9,721,7,689,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,54,10,101,5,289,12,180,6,211,8,421,25,564,34,558,30,697,17,837,54,1255,49,1608,51,1314,96,697,75,528,78,526,119,540,151,334,127,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,228,17,1136,24,1479,36,1301,30,551,26,472,14,415,19,281,27,335,13,151,20,225,5,100,1,62,1,49,2,26,0,24,5,8,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,557,7,0,0,0,0,0,0,0,0,681,278,3238,465,5197,251,11747,179,13315,144,11257,82,7623,65,8332,147,7119,124,6383,135,5028,223,5486,198,4737,93,3941,160,3930,100,3879,80,4476,86,5149,93,4259,49,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,기숙사구관,0,560,0,0,0,0,0,0,0,0,0,0,11,278,24,298,57,837,75,878,98,653,76,668,137,809,166,1006,70,871,58,748,37,704,28,770,48,868,26,834,19,1051,17,1381,17,1850,4,2073,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,7,0,0,0,0,0,0,0,0,0,0,4,77,6,119,8,384,16,395,21,191,14,129,7,180,7,200,10,187,4,154,2,191,4,188,5,194,4,133,3,85,8,132,2,77,0,42,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,2,2,0,0,0,0,0,0,0,0,0,0,9,91,18,125,123,275,76,249,91,267,58,210,105,133,61,206,61,175,71,141,66,219,167,147,59,158,31,75,33,71,42,47,21,31,12,19,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,1,71,0,0,0,0,0,0,0,0,1,1,98,1304,305,1138,1263,2632,1053,2036,780,1690,28,462,14,770,19,343,7,673,10,456,15,888,16,557,17,635,7,648,2,478,5,424,2,480,3,336,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,13,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,4,2,9,18,105,120,85,133,80,144,52,167,47,172,37,171,35,212,43,154,17,131,31,119,22,119,25,100,6,90,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,기숙사신관,3,642,0,0,0,0,0,0,0,0,0,0,11,442,33,345,74,457,124,420,92,435,64,410,112,577,179,642,81,653,76,681,58,703,45,858,55,997,35,1045,20,1171,24,1431,24,1857,8,2094,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,2,108,0,0,0,0,0,0,0,0,0,0,0,50,1,45,3,74,8,68,7,47,110,219,77,480,118,405,145,510,125,321,93,507,47,431,101,373,37,419,18,403,18,428,11,528,12,455,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,1,48,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,5,9,6,8,122,253,105,376,130,345,120,323,127,265,92,405,87,432,76,343,56,347,51,293,22,274,7,315,7,250,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,51,0,127,5,380,9,962,11,440,6,243,10,136,3,72,3,31,1,26,5,29,1,12,3,2,0,8,0,8,0,6,0,4,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,20,10,0,0,0,0,0,0,0,0,0,0,66,33,180,38,427,132,393,86,394,68,365,78,422,86,434,106,465,113,308,100,234,120,211,124,206,182,221,168,187,124,192,74,175,81,139,67,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,30,0,72,1,122,1,142,3,112,1,45,1,52,1,25,1,20,2,10,3,8,1,2,0,1,0,1,0,0,0,0,0,1,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,12,0,0,0,0,0,0,0,0,0,0,17,243,36,496,227,2137,310,3299,280,2458,215,1843,151,1670,159,1744,85,1208,75,968,56,647,56,582,53,540,21,344,28,240,14,203,10,161,12,98,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,1,0,0,0,0,0,0,0,0,0,0,0,265,4,988,26,3356,38,4361,62,3454,20,2219,65,2215,55,2058,44,1689,61,1301,65,789,50,600,105,476,16,358,22,236,7,115,8,92,90,37,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,134,11,0,0,0,0,0,0,0,0,0,0,514,60,670,155,1960,952,1396,584,616,82,723,55,675,56,762,66,654,51,432,72,382,79,331,104,483,154,392,148,481,74,426,73,434,61,593,40,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,7,43,41,76,108,599,91,168,29,172,36,367,35,464,37,448,41,347,38,499,28,557,38,1163,38,1914,22,1083,14,794,23,710,5,513,18,452,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,13,4,16,28,62,77,111,42,103,23,145,40,288,57,246,73,240,56,218,71,288,92,318,121,163,162,123,89,89,103,60,97,49,106,8,79,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,84,5,407,12,328,10,234,12,141,15,120,19,146,23,113,51,63,45,38,37,45,69,33,26,23,6,21,27,19,1,14,2,2,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,7,2,19,86,0,141,3,693,1,895,7,642,4,384,4,371,15,454,19,297,12,218,7,154,2,95,4,100,7,80,2,50,1,43,0,34,0,10,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,31,2,20,4,22,2,37,12,62,6,174,11,155,4,151,3,238,8,292,11,473,6,1104,12,1323,7,715,15,417,9,377,5,402,4,336,1,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,10,1,65,249,72,506,138,1316,180,2471,320,2711,587,1574,1024,1582,949,1835,1348,1131,2215,893,2046,695,3113,520,3850,479,1780,241,1644,179,1664,151,1534,124,1211,70,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,2,16,2,22,0,37,4,55,1,92,1,87,2,106,0,181,3,532,0,501,2,341,7,118,1,95,1,84,1,79,0,52,0,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,410,11,862,11,571,27,349,5,151,6,174,9,233,14,145,22,116,13,80,4,61,8,47,5,48,3,40,1,21,1,11,0,13,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,116,13,25,1,49,1,123,15,281,31,706,50,946,37,1030,33,1385,53,1909,68,2594,47,4019,50,3999,104,2092,40,1963,32,1985,33,2127,34,1093,18,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,21,99,0,0,0,0,0,0,0,0,0,0,418,1067,787,1824,3362,3511,2075,3376,1504,2995,693,4005,945,5262,1231,5116,681,5378,714,7596,468,8357,759,11309,1469,12293,982,6721,508,4749,354,4275,606,3937,520,3167,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,6,0,281,3,638,8,977,23,543,17,315,24,275,33,238,56,211,49,155,52,170,106,119,61,160,101,112,212,124,94,67,58,58,78,36,66,12,85,20180703
201806,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,12,20,65,11,41,1,35,6,75,9,66,19,34,3,92,11,122,13,117,10,198,4,232,3,107,5,74,1,101,0,84,2,97,20180703
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,1,0,83,4,181,12,621,33,357,29,203,10,241,18,287,49,328,33,345,36,429,40,450,38,624,81,740,89,318,27,239,24,182,30,168,28,120,32,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,18,0,0,0,0,0,0,0,0,40,2,0,1,111,108,0,0,0,1,1,0,185,51,179,81,141,93,125,98,86,141,63,143,51,204,65,229,36,225,31,243,19,215,11,191,3,109,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,기숙사구관,0,0,0,0,0,0,0,0,0,0,1,0,363,50,792,19,1243,49,1260,26,1056,13,1217,41,1275,44,1135,27,1019,29,1042,32,1264,29,1546,97,1825,193,1200,140,905,117,652,126,665,123,429,99,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,143,15,249,4,557,20,417,44,313,20,359,25,325,30,294,30,355,30,437,27,876,47,723,92,575,63,290,38,206,40,138,30,112,27,48,24,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,1,18,0,0,0,0,0,0,0,0,0,0,43,0,4,0,0,0,3,0,1,0,107,145,76,139,76,156,38,174,44,151,81,157,36,189,19,171,17,191,21,140,24,120,32,122,14,83,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,31,0,18,2,24,4,86,1,85,24,69,4,72,1,128,3,548,0,508,2,348,8,150,0,77,0,101,1,72,1,43,0,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,27,25,224,36,213,161,132,91,91,76,111,116,78,96,72,90,86,76,80,117,59,102,46,207,40,394,39,183,40,132,24,95,13,156,4,118,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,234,5,354,8,933,86,562,52,422,33,621,25,567,29,494,26,498,42,860,49,873,38,1098,61,1083,94,460,69,381,55,261,31,166,34,95,55,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,114,15,0,0,0,0,0,0,0,0,0,0,331,32,550,67,2468,480,1590,230,804,97,616,70,567,67,594,80,555,75,315,68,301,91,280,101,340,181,413,206,350,114,445,105,396,56,498,46,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,2,104,1,303,10,1383,39,2232,32,1686,41,662,28,539,40,597,25,249,26,242,17,116,22,112,15,87,0,96,4,77,2,47,0,30,2,9,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,6,0,0,0,0,0,0,0,0,0,0,2,104,2,228,7,760,8,524,9,161,17,106,4,122,10,154,4,94,7,152,2,141,55,223,5,103,3,105,3,114,4,110,1,84,0,49,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,587,8,0,0,0,0,0,0,0,0,703,360,3300,515,6144,212,14495,257,13817,266,9953,123,7859,120,6832,142,5788,132,5288,122,4118,172,3994,68,3943,108,4593,194,4900,117,4502,74,5028,86,6053,92,4959,52,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,3,0,0,0,0,0,0,0,0,0,3,8,137,9,175,46,361,17,317,14,253,9,417,11,655,30,568,11,494,18,783,11,1045,8,1839,22,2038,8,1006,7,802,7,671,6,689,10,510,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,62,6,160,7,364,10,248,16,194,14,364,23,500,24,407,16,609,19,628,29,976,38,1405,48,1256,165,554,123,441,124,413,84,387,110,238,98,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,1,1,0,0,0,0,0,0,0,0,0,0,9,128,11,159,188,437,125,211,115,165,72,114,80,140,64,130,68,146,43,149,74,239,175,131,60,214,18,118,35,70,39,58,40,40,6,12,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,5,16,0,0,0,0,0,0,0,0,0,0,10,77,55,104,292,391,207,233,148,207,126,96,101,134,91,165,77,171,37,141,48,156,64,168,47,294,33,227,22,114,21,71,11,79,10,83,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,16,10,2,27,2,44,6,125,2,200,10,180,39,244,7,422,7,647,7,946,13,969,30,484,5,264,4,170,5,126,3,77,0,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,3,47,2,506,19,1049,12,1017,23,473,13,168,17,188,16,197,16,131,27,111,12,71,7,70,7,61,6,39,0,31,2,22,0,19,1,14,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,43,0,68,0,105,1,151,2,88,3,65,7,56,1,30,1,17,0,13,1,4,0,3,0,3,0,0,0,1,0,0,0,0,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,1,57,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,24,2,10,2,3,130,283,123,350,145,402,111,313,85,265,79,314,104,374,85,325,78,408,19,350,16,418,18,319,8,262,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,1,0,0,0,0,0,0,0,0,0,0,0,4,59,43,58,116,502,104,132,43,165,35,335,47,354,52,312,34,254,44,284,47,429,46,899,46,1703,35,780,17,638,23,465,18,387,22,291,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,107,0,0,0,0,0,0,0,0,0,0,0,57,0,76,6,76,8,42,2,46,157,257,98,450,119,369,166,322,134,277,86,277,88,353,91,354,39,433,22,472,10,465,6,554,3,519,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,1,0,0,0,0,0,0,0,0,0,0,13,216,50,450,309,2487,657,2777,483,1605,184,2180,124,1230,106,1047,55,1123,32,750,28,534,45,487,50,542,33,312,21,174,19,150,12,110,6,67,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,기숙사구관,3,532,0,0,0,0,0,0,0,0,0,0,12,285,13,318,88,927,244,757,181,568,70,660,156,710,204,723,48,731,35,659,26,692,28,799,55,986,49,1135,23,1273,20,1673,9,2291,5,2551,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,기숙사신관,1,627,0,0,0,0,0,0,0,0,0,0,10,401,5,413,83,496,202,382,82,381,47,371,86,547,94,586,49,629,46,617,39,713,41,871,84,1112,79,1170,7,1240,19,1523,20,2097,5,2388,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,3,0,22,11,31,22,84,104,98,60,188,32,255,32,180,42,134,42,168,66,189,74,235,72,333,100,165,200,117,87,160,119,92,85,51,65,20,102,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,3,285,1,999,14,3788,30,4067,45,2767,18,2097,34,1521,50,1400,26,1661,40,1003,34,641,24,547,67,467,19,343,7,170,3,81,1,64,74,24,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,32,7,19,1,39,2,41,7,51,8,185,10,156,11,147,8,204,12,300,12,546,26,1477,27,1868,28,755,10,455,12,430,16,478,8,399,5,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,61,1,134,3,365,3,828,2,392,8,217,28,228,11,107,0,37,4,34,13,20,1,16,1,8,2,1,0,3,0,4,0,1,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,7,10,0,0,0,0,0,0,0,0,0,0,56,39,189,57,586,183,526,137,525,131,322,95,377,125,346,97,351,133,204,117,183,161,149,175,178,231,195,192,217,124,184,106,163,131,103,110,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,112,4,549,20,515,11,400,17,172,11,200,17,197,38,118,57,67,94,39,83,68,101,57,17,26,5,15,7,20,4,15,0,7,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,기숙사신관,0,0,0,0,0,0,0,0,0,0,1,0,342,8,576,28,824,102,972,42,754,22,870,34,1128,52,1063,36,907,36,945,41,1138,53,1314,71,1245,87,763,56,518,47,518,60,487,49,292,22,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,78,0,0,0,0,0,0,0,0,0,0,120,1159,291,1341,1326,3040,1141,2398,884,1584,35,368,23,495,12,323,11,371,7,377,17,398,14,395,8,551,2,610,11,481,4,538,10,538,1,342,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,100,22,59,23,106,10,260,142,199,25,539,42,682,51,800,35,1384,66,1617,60,2425,85,4028,50,3660,87,1723,51,1673,35,1639,42,1647,25,807,18,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,1,0,37,192,59,468,100,1659,179,3500,206,3682,561,1456,896,1247,692,1162,901,749,1304,571,1716,511,3298,376,4146,368,1798,246,1478,152,1264,111,1092,69,878,27,20180803
201807,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,28,102,0,0,0,0,0,0,0,0,45,28,459,1341,619,2493,3879,4535,2044,4244,1283,3236,705,3956,571,4903,607,4593,892,4974,668,6690,791,8081,1103,11703,1064,13625,412,6557,563,4570,442,3997,600,3327,456,2336,20180803
