사용일자,노선번호,노선명,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자,stnd_bsst_id,use_dt,bus_route_no,bus_route_nm,bsst_ars_no,bus_sta_nm,ride_pasgr_num,alight_pasgr_num,work_dt
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,178.0,5.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,10.0,185.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,19.0,26.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,96.0,22.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,158.0,10.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,257.0,26.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,30.0,60.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,3.0,253.0,20200229.0,,,,,,,,,
20200226.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,629.0,1818.0,20200229.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,41.0,285.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,18.0,280.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,244.0,28.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1796.0,68.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,13.0,18.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,109.0,36.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,36.0,18.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,16.0,266.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,35.0,36.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,2.0,44.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,91.0,344.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,45.0,134.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,10.0,25.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,22.0,84.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,292.0,25.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0.0,11.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,7.0,82.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,4.0,426.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,2.0,206.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,6.0,49.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,11.0,113.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,174.0,23.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,71.0,10.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,12.0,38.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,382.0,386.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,432.0,25.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,180.0,2.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,56.0,0.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,23.0,53.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,111.0,16.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,236.0,16.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,187.0,17.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,160.0,9.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,80.0,27.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,15.0,22.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,10.0,165.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,566.0,1641.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,9.0,266.0,20200301.0,,,,,,,,,
20200227.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,3.0,22.0,20200301.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0.0,24.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0.0,8.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,38.0,32.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,109.0,37.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,245.0,52.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1796.0,183.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,0.0,50.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,47.0,135.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,90.0,299.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,15.0,11.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,2.0,46.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,21.0,96.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,17.0,48.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,15.0,24.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,4.0,127.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,49.0,208.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,11.0,222.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,18.0,253.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,3.0,204.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,4.0,380.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,11.0,89.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,17.0,49.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,262.0,27.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,172.0,5.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,374.0,333.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,51.0,0.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,134.0,21.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,67.0,0.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,397.0,6.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,9.0,21.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,109.0,17.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,248.0,26.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,184.0,20.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,137.0,13.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,2.0,25.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,104.0,18.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,335.0,1462.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,17.0,140.0,20200302.0,,,,,,,,,
20200228.0,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,4.0,203.0,20200302.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,250.0,133.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,8.0,17.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,126.0,18.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,967.0,92.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,9.0,27.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,45.0,26.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,10.0,9.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,24.0,156.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,10.0,6.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,1.0,29.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,5.0,190.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,5.0,44.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,27.0,85.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,15.0,110.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,6.0,142.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,17.0,154.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,2.0,101.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,1.0,76.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,2.0,14.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,2.0,22.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,0.0,21.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,3.0,24.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,3.0,97.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,181.0,12.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,43.0,0.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,23.0,0.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,46.0,0.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,184.0,6.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,164.0,4.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,84.0,6.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,28.0,1.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,62.0,7.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,91.0,8.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,0.0,11.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,11.0,15.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,14.0,13.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,105.0,3.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,6.0,162.0,20200303.0,,,,,,,,,
20200229.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,199.0,857.0,20200303.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,993.0,43.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,104.0,24.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,34.0,20.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,12.0,11.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,8.0,9.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,0.0,16.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,19.0,106.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,15.0,23.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,6.0,6.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,7.0,50.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,16.0,89.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,8.0,153.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,12.0,153.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,13.0,83.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,10.0,147.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,5.0,85.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,0.0,25.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,0.0,22.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,0.0,33.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0.0,27.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,2.0,149.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,276.0,118.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,17.0,0.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,32.0,0.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,65.0,2.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,152.0,4.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,61.0,9.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,156.0,11.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,129.0,8.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,83.0,7.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,31.0,4.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,2.0,18.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,46.0,8.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,82.0,5.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,11.0,20.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,6.0,20.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,1.0,92.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,2.0,155.0,20200304.0,,,,,,,,,
20200301.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,162.0,744.0,20200304.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,5.0,171.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,9.0,408.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,24.0,237.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,10.0,180.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,10.0,187.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,13.0,19.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,217.0,54.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1615.0,177.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,90.0,27.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,34.0,25.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,3.0,30.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,18.0,53.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,93.0,330.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,28.0,118.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,15.0,24.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,11.0,66.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,143.0,20.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,2.0,40.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,0.0,76.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,2.0,31.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,0.0,119.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0.0,10.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,161.0,14.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,53.0,1.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,454.0,366.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,163.0,3.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,140.0,21.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,72.0,1.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,384.0,7.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,17.0,51.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,96.0,24.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,96.0,13.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,0.0,25.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,150.0,16.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,95.0,5.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,21.0,24.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,5.0,178.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,13.0,148.0,20200305.0,,,,,,,,,
20200302.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,482.0,1295.0,20200305.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,196.0,2.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,22.0,36.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,0.0,31.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,38.0,29.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,203.0,71.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,81.0,32.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1690.0,84.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,13.0,24.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,409.0,355.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,4.0,386.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,44.0,100.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,11.0,20.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,11.0,60.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,24.0,226.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,90.0,274.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,11.0,230.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,0.0,93.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,9.0,190.0,20200306.0,,,,,,,,,
20200303.0,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,22.0,191.0,20200306.0,,,,,,,,,
