사용일자,노선번호,노선명,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20171213,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,8,144,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,3,220,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,6,80,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,1,10,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,1,27,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1071,638,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,72,0,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,470,145,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,120,2,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1282,32,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,467,52,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,364,74,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,299,42,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,199,24,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,227,27,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,5,57,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,163,44,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,320,35,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,62,53,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,37,89,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,22,290,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,13,543,20171216
20171213,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1835,3400,20171216
20171214,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,154,50,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,4,48,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,219,24,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,166,23,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,408,41,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,465,66,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,431,41,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1292,75,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,113,6,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,304,7,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,54,0,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1110,722,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,31,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,8,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,10,91,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,3,217,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,6,151,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,9,222,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,341,30,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,55,51,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,31,104,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,19,387,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,5,577,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1859,3405,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,26,1039,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,60,833,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,32,557,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,73,449,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,33,127,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,31,156,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,21,74,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,47,69,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,139,622,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,2,69,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,31,59,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,49,81,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,158,70,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,329,49,20171217
20171214,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,3176,91,20171217
20171215,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2809,59,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,355,63,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,141,72,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,41,69,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,38,97,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,4,91,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,149,644,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,36,75,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,21,62,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,33,159,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,26,179,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,65,535,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,28,552,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,48,658,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,13,901,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,10,207,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,8,131,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,240,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,13,78,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,15,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,28,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1022,576,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,70,1,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,351,2,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,126,4,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1066,40,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,461,48,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,621,53,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,432,36,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,194,31,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,211,42,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,6,50,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,164,47,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,312,34,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,86,52,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,27,109,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,22,441,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,20,595,20171218
20171215,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1942,3406,20171218
20171216,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2724,111,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,278,54,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,108,41,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,18,51,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,15,58,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,5,188,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,72,823,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,35,66,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,28,80,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,33,190,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,35,344,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,44,529,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,35,563,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,64,324,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,20,518,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,9,148,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,4,36,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,77,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,5,32,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,26,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,124,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,938,557,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,38,1,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,90,8,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,157,9,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,620,44,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,288,34,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,731,43,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,511,25,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,329,17,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,223,27,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,2,22,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,122,24,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,603,19,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,38,23,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,21,45,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,28,205,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,65,574,20171219
20171216,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1650,3453,20171219
20171217,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,16,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,1,122,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,477,398,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,23,0,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,58,2,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,74,2,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,280,9,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,179,10,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,531,33,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,369,20,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,230,13,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,108,12,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,2,11,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,94,12,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,338,10,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,26,25,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,16,40,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,30,200,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,6,248,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,943,2115,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2098,43,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,197,39,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,118,56,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,14,24,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,8,36,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,1,116,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,22,300,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,29,62,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,13,55,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,10,123,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,16,228,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,43,493,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,42,597,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,35,202,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,28,313,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,4,123,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,1,25,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,71,20171220
20171217,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,1,21,20171220
20171218,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,3098,169,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,331,52,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,151,57,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,41,77,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,36,84,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,1,163,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,126,763,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,41,71,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,34,69,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,49,173,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,55,278,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,41,442,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,34,567,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,70,926,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,49,612,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,18,191,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,6,161,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,4,118,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,13,65,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,7,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,13,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,997,448,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,70,0,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,333,6,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,123,5,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1536,527,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,428,64,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,454,57,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,327,47,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,209,49,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,231,33,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,10,68,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,177,51,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,421,25,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,43,44,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,32,83,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,14,298,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,6,482,20171221
20171218,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1650,3349,20171221
20171219,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2675,59,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,316,57,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,178,67,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,44,72,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,27,71,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,3,176,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,152,657,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,39,76,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,26,69,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,44,153,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,39,157,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,43,444,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,28,525,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,47,671,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,17,905,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,10,230,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,4,141,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,200,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,11,86,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,11,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,31,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,975,635,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,69,0,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,284,5,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,115,5,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1029,24,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,376,50,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,438,53,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,384,35,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,203,34,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,266,24,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,2,58,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,164,36,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,428,25,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,46,56,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,42,86,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,24,425,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,7,521,20171222
20171219,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2040,3224,20171222
20171220,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2993,107,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,346,52,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,188,80,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,34,83,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,27,66,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,6,128,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,140,671,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,40,56,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,25,77,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,35,174,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,24,167,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,39,550,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,25,540,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,47,559,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,14,797,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,8,244,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,4,117,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,11,198,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,9,80,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,15,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,30,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,902,589,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,71,2,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,322,8,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,121,3,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,827,41,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,412,30,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,506,47,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,426,35,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,218,29,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,248,19,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,3,59,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,159,45,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,347,28,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,79,33,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,41,107,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,24,373,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,10,547,20171223
20171220,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1594,3078,20171223
20171221,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2770,76,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,308,64,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,176,76,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,37,81,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,32,55,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,3,124,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,142,621,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,52,82,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,12,81,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,24,169,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,25,172,20171224
20171221,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,36,486,20171224
