사용년월,노선ID,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,229,44,357,28,1137,48,863,83,507,43,526,71,769,68,803,98,474,129,347,80,388,209,528,389,426,306,595,365,560,88,618,109,678,72,745,43,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,80,50,128,45,354,117,289,98,244,82,241,72,419,83,432,61,396,101,298,102,229,112,228,115,222,184,231,155,273,102,190,60,219,72,175,50,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,1,0,0,0,0,0,0,0,0,0,0,25,46,70,123,241,375,250,205,147,135,104,82,145,97,105,145,86,176,63,157,80,207,72,105,76,181,39,136,25,78,26,69,16,48,15,61,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,14,5,15,74,30,136,133,348,89,255,62,242,37,202,56,267,59,386,75,185,108,170,71,255,156,127,58,147,42,96,19,27,21,25,36,26,11,14,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,2,77,3,175,8,406,6,241,4,130,6,111,17,118,3,230,0,87,10,150,2,182,5,174,5,123,1,107,3,82,9,81,1,54,0,37,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,10,0,0,0,0,0,0,0,0,0,0,113,526,381,1167,1731,2451,1825,1656,1233,1366,23,366,19,604,11,313,31,497,20,391,12,605,14,622,5,551,7,527,2,426,3,423,4,444,5,310,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,1,7,0,0,0,0,0,0,0,0,31,2,2,1,1,0,0,0,0,0,0,0,129,39,132,67,116,79,95,96,88,121,101,154,58,241,49,215,28,263,39,240,16,168,12,126,13,130,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,3,0,0,0,0,0,0,0,0,0,0,20,1,6,1,0,0,0,0,0,0,83,86,99,165,102,124,44,113,46,134,29,196,25,174,23,141,20,135,22,98,41,106,4,96,2,57,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,6,8,84,229,115,331,144,319,90,278,123,311,94,420,85,464,105,349,36,431,27,411,19,378,12,417,4,295,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,39,0,0,0,0,0,0,0,0,0,0,0,40,2,37,12,52,5,34,15,41,315,335,408,589,472,529,255,541,329,467,277,623,184,571,241,574,99,851,55,1026,42,1145,40,1393,14,1305,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,156,0,0,0,0,0,0,0,0,0,0,7,389,46,339,108,520,225,454,172,394,66,391,95,503,107,599,51,560,166,568,62,617,60,770,57,900,23,1071,11,1350,21,1671,12,2433,15,2915,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,1,125,0,0,0,0,0,0,0,0,0,0,1,268,27,399,65,1010,58,1194,101,862,88,723,115,930,112,904,60,734,65,853,49,749,43,869,53,1048,32,1121,20,1151,12,1447,20,1936,2,2118,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,13,221,60,419,176,2272,437,4537,185,3116,159,1442,172,2090,148,1881,61,915,94,871,61,633,37,689,40,714,37,376,25,196,19,175,16,149,1,56,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,1,0,0,0,0,0,0,0,0,0,0,0,325,1,759,11,3603,31,5040,44,3667,40,1920,59,2372,165,1993,60,1292,175,1040,42,695,65,634,227,569,11,338,5,176,6,106,1,69,49,27,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4,319,21,1163,43,1138,42,941,14,532,32,419,38,406,11,214,28,232,29,148,11,218,12,93,4,63,0,38,1,25,1,23,0,12,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,316,5,854,19,592,18,284,11,159,6,176,12,181,8,112,18,89,4,67,3,57,0,49,4,28,2,41,1,17,0,15,0,6,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,2,0,3,26,0,158,3,715,10,1136,10,742,6,412,6,369,20,343,5,210,30,212,11,128,13,88,5,106,7,73,3,39,9,32,10,27,1,12,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,82,3,429,22,435,13,243,13,144,21,142,22,111,35,84,56,81,33,52,86,39,122,37,21,27,14,27,28,10,12,2,1,2,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,24,1,64,1,102,3,138,4,104,3,54,0,34,7,25,1,21,0,9,3,11,4,4,0,4,5,3,0,0,0,1,0,3,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,55,1,121,1,406,9,937,6,427,15,148,25,159,16,72,11,52,17,34,5,13,4,7,0,10,8,4,0,4,0,1,0,3,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,9,0,54,108,34,386,61,1639,185,3918,399,3080,486,1566,979,1457,947,1725,1107,983,2282,1119,2576,778,4031,460,5355,411,2424,251,1784,176,1470,127,1280,69,761,18,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,10,1,24,6,45,19,77,12,203,13,150,6,145,10,266,15,531,1,700,9,556,7,284,2,166,0,110,0,119,0,68,0,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,17,3,11,0,17,4,37,10,58,4,144,6,154,4,114,6,175,7,301,7,398,9,1143,30,1436,6,538,3,425,3,407,4,311,0,242,1,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,25,2,36,0,38,11,120,9,187,13,152,12,284,8,314,7,482,10,629,14,620,5,387,4,235,2,120,0,70,0,58,0,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,60,32,34,5,66,20,121,17,296,65,469,35,840,70,892,65,1231,41,2522,127,2902,61,4121,111,4427,450,2728,341,2313,244,2273,228,1988,33,823,59,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,64,10,88,5,389,9,202,10,219,9,336,20,623,27,560,24,580,23,980,46,1191,34,1697,69,1718,104,961,109,667,91,822,129,555,119,276,61,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,204,17,503,9,790,45,869,40,840,21,1055,30,1177,41,1042,41,906,34,1026,39,1160,44,1528,70,1620,132,1153,111,934,96,771,119,649,113,342,87,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,132,11,289,7,594,109,652,59,623,29,719,47,950,67,882,44,812,53,979,77,1170,103,1557,115,1328,100,1036,93,671,60,597,93,465,72,315,48,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,164,24,358,7,722,41,601,39,576,41,755,38,820,63,771,59,800,77,829,110,1158,108,1423,116,1218,102,786,77,556,63,413,103,303,94,120,54,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,97,1,216,5,347,13,277,24,215,11,172,26,232,37,265,30,257,28,343,40,387,42,486,63,339,49,213,50,158,22,119,31,80,31,48,17,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,20,63,4,27,3,37,5,41,7,87,9,64,12,55,8,93,10,118,7,135,12,177,1,86,2,80,1,75,0,60,0,51,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,9,0,225,22,585,9,833,53,447,21,284,10,217,14,196,40,188,33,204,44,171,71,159,76,149,102,129,175,103,106,65,82,49,70,24,47,10,59,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,139,4,434,15,797,51,396,26,390,19,449,18,473,26,448,26,528,33,591,48,646,46,824,76,724,66,421,42,354,24,263,40,141,14,46,15,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,18,2,13,17,117,118,57,51,90,35,223,60,268,63,184,54,317,93,396,125,293,73,275,143,162,143,89,91,66,72,60,92,32,59,7,69,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,10,19,151,9,236,153,107,87,61,61,52,97,74,107,60,98,38,105,74,173,45,131,59,252,41,417,36,208,19,181,26,186,19,135,4,95,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,19,47,61,74,118,520,46,142,42,141,32,302,45,375,29,323,39,292,39,423,26,512,18,1280,44,2431,11,1163,8,711,13,663,25,455,14,301,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,2,98,12,160,25,269,27,238,17,215,12,429,23,709,24,631,5,739,24,1131,19,1118,28,2204,22,3005,18,1867,7,1320,10,1016,3,821,4,547,20191003
201909,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,23,11,206,792,847,2083,5643,3501,5389,3312,4338,3060,2649,3813,2765,4916,2067,4621,1047,5283,1392,8010,952,8204,1283,11365,1196,12593,705,7041,763,5225,933,4448,1259,3838,997,2433,20191003
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,1,8,58,38,146,83,377,103,422,77,265,81,249,74,251,82,487,74,355,121,370,106,324,190,208,127,260,44,201,38,123,61,47,54,24,7,12,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,735,349,2594,478,4613,98,10135,116,9365,230,9129,107,6188,130,8142,264,7234,401,5335,296,4331,294,4843,800,4505,1048,4685,773,4384,468,4446,186,4966,381,5747,346,4168,132,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,1,0,301,56,444,44,1239,112,1133,191,1119,439,874,219,1002,97,933,128,644,86,503,121,428,101,450,340,564,325,694,344,585,140,581,134,560,81,677,76,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,88,65,152,80,302,104,361,90,245,78,291,69,447,65,460,67,460,95,298,122,229,120,234,128,226,186,260,170,236,125,215,96,184,77,145,61,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,24,40,65,160,256,373,263,340,223,220,150,157,161,106,132,156,73,236,70,174,59,195,71,181,72,236,33,260,39,106,20,77,19,52,24,36,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,1,0,0,0,0,0,0,0,0,0,0,0,76,3,133,45,480,16,623,2,418,10,277,13,324,11,358,14,313,16,205,16,255,10,215,3,189,3,137,1,93,9,97,0,63,2,33,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,8,0,0,0,0,0,0,0,0,0,0,133,599,372,1160,1886,2634,2116,2146,1363,1499,49,431,12,697,21,374,17,710,16,423,16,641,22,557,7,600,0,651,3,458,2,458,2,505,1,371,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,3,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,29,0,0,17,153,36,156,77,178,61,113,84,109,110,98,169,68,234,45,292,35,237,35,248,15,197,16,167,13,145,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,1,3,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,11,0,123,109,83,162,96,124,43,142,48,162,38,174,47,182,25,152,29,107,19,105,12,78,2,111,1,80,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,7,12,16,97,213,101,403,162,331,104,348,145,346,83,411,102,491,109,359,33,446,18,453,21,464,10,458,3,270,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,36,0,0,0,0,0,0,0,0,0,0,0,45,0,35,14,58,14,31,36,42,346,319,466,734,534,522,242,525,351,445,311,532,225,568,267,605,82,825,63,864,47,1098,51,1346,22,1247,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,1,113,0,0,0,0,0,0,0,0,0,4,18,431,35,364,93,504,244,417,188,389,111,373,172,597,173,567,79,525,192,549,87,549,61,712,93,905,42,1129,26,1309,32,1637,21,2252,12,2638,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,129,0,0,0,0,0,0,0,0,0,0,11,241,22,388,41,1031,119,1235,113,897,123,710,145,965,191,981,73,717,113,858,39,700,27,843,28,1055,39,1203,22,1283,22,1562,12,2134,5,2215,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,13,221,50,477,178,2235,403,4612,238,3549,249,1762,256,2356,197,2182,95,1226,117,1081,64,761,50,789,73,758,21,358,20,239,10,208,14,153,3,46,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,1,0,0,0,0,0,0,0,0,0,0,3,476,1,924,8,3784,46,5243,57,4210,27,2151,68,2608,160,2428,68,1422,187,1223,62,784,69,771,91,650,21,324,7,202,7,119,2,91,50,18,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,1,122,1,338,21,1424,23,1363,30,932,12,434,18,337,39,428,12,263,25,241,23,159,15,169,19,134,2,73,1,44,6,33,2,21,0,8,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,41,3,298,12,1111,21,713,4,320,11,177,5,203,6,158,8,153,7,92,9,93,6,47,4,59,3,45,1,33,1,23,7,17,0,4,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,10,30,1,161,6,781,6,1167,10,856,13,453,12,538,20,464,4,295,17,240,11,167,10,103,13,124,3,76,1,52,22,37,7,24,1,15,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,51,3,108,10,327,13,384,23,235,9,161,21,202,30,130,25,75,54,65,52,58,59,69,95,61,49,30,48,24,37,16,41,8,2,6,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,38,0,67,1,107,1,157,2,150,0,91,7,46,2,30,0,16,7,9,6,3,1,4,0,2,0,1,12,0,3,0,0,1,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,61,0,58,3,156,4,376,15,1080,20,712,25,473,27,219,40,121,9,78,31,33,35,24,6,10,0,9,0,6,9,1,0,1,1,1,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,7,0,89,111,40,393,75,1606,173,3723,397,3173,540,2119,1124,1866,1081,2250,1305,1313,2393,1480,2554,911,4099,489,4978,549,2454,288,1901,181,1971,148,1769,87,1194,38,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,22,5,27,2,65,20,126,23,155,30,205,10,186,1,303,12,743,4,778,2,603,3,269,2,175,1,173,0,156,0,118,0,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,30,1,12,1,25,0,49,5,63,9,128,1,170,4,156,10,214,5,390,7,572,11,1299,28,1513,9,661,5,437,5,449,4,353,0,317,1,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,8,1,21,1,11,2,60,1,53,11,122,6,203,10,164,6,296,5,318,10,426,10,744,11,724,8,393,5,228,0,168,4,130,0,70,1,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,69,37,40,3,118,60,529,214,916,434,1646,660,2519,1238,2389,1356,2461,1082,3695,1124,4577,1562,5554,1322,4673,307,2452,124,2202,34,2566,31,2632,51,1191,53,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,68,26,109,11,408,8,213,11,280,7,345,12,661,40,624,25,551,27,965,34,1155,34,1742,59,1721,138,862,119,828,125,823,132,592,149,325,116,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,195,17,599,10,952,56,848,35,778,18,907,31,957,35,898,36,894,29,847,47,1100,43,1330,93,1531,120,1048,122,815,124,748,161,712,160,408,114,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,123,14,296,15,515,120,683,50,583,42,651,50,819,76,777,52,712,52,785,87,1018,64,1348,128,1344,140,915,107,611,81,628,123,494,116,389,88,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,195,25,390,13,842,51,662,47,565,40,662,39,748,60,723,55,766,55,923,109,1040,75,1270,101,1041,134,702,87,500,75,435,111,338,92,171,76,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,76,4,256,3,426,18,286,19,205,16,213,27,244,36,185,37,333,27,356,39,388,48,581,61,409,65,209,35,139,25,88,31,113,34,61,20,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,16,7,80,10,37,7,67,3,50,2,64,0,62,6,69,7,73,8,95,11,130,5,204,5,139,0,88,1,95,1,64,1,60,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,5,1,230,26,629,6,914,31,635,117,380,43,250,41,198,33,178,24,190,55,143,70,113,78,149,111,144,238,104,135,87,74,41,88,27,87,19,76,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,159,4,518,15,918,50,575,40,398,39,555,25,657,31,600,30,689,44,960,73,857,62,910,79,818,97,581,39,441,40,277,43,109,38,54,13,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,38,100,81,51,52,125,40,144,57,243,63,303,58,237,80,372,133,481,117,330,126,220,192,148,113,155,106,206,87,57,91,6,89,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,15,17,180,33,234,232,72,87,70,98,57,109,62,95,99,95,93,158,87,141,77,121,56,250,53,468,20,198,34,166,33,148,19,169,6,142,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,27,50,46,78,126,516,36,160,54,162,45,326,27,403,37,323,44,316,37,387,50,503,32,1181,36,2108,35,1104,9,735,17,660,28,598,8,450,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,5,97,11,201,42,321,66,248,6,263,12,468,13,670,14,671,9,820,11,1180,13,1259,19,2432,25,2804,15,1568,16,1151,8,1129,11,926,5,777,20191103
201910,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,63,27,358,879,1167,2282,6828,3880,8554,3407,5606,2963,2471,3768,2207,4856,1977,4730,1488,5776,1331,7751,877,8262,944,11452,1337,12924,1166,7352,1026,5644,1165,5325,1351,4675,1106,3204,20191103
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,826,383,2369,353,3905,97,7911,95,11824,114,10751,67,6451,191,7601,102,6899,231,5375,222,5108,396,4943,317,4129,568,4454,904,4207,393,3965,147,4678,200,6132,144,4782,84,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,29,14,438,89,335,30,1091,82,708,80,605,65,620,71,923,210,912,125,545,121,454,116,362,140,421,252,534,306,625,302,655,77,611,65,562,77,699,59,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,39,46,130,81,265,97,308,102,214,92,283,77,435,82,445,72,461,131,320,112,248,82,207,135,234,184,184,179,299,108,215,53,231,98,136,70,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,30,25,49,160,274,289,230,199,197,140,118,124,181,110,133,96,78,155,69,121,58,156,72,109,58,185,29,150,30,121,23,75,14,80,25,56,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,17,53,36,134,75,258,108,282,57,163,68,200,60,129,66,154,55,191,89,158,108,162,114,58,90,85,21,57,22,46,21,31,32,27,14,12,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,1,99,3,166,11,174,7,255,10,174,7,107,3,151,4,240,1,210,20,192,6,162,5,147,0,139,3,138,1,86,2,85,0,65,0,28,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,8,0,0,0,0,0,0,0,0,0,0,140,643,345,1189,1741,2704,2129,2399,1257,1802,42,368,14,650,5,466,12,677,19,539,26,783,9,620,13,690,3,596,5,450,2,453,2,477,3,428,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,6,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,1,0,145,31,156,54,162,85,82,91,83,101,109,194,82,183,36,266,35,263,29,193,11,159,19,136,5,130,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,1,1,101,88,73,175,95,124,87,138,49,191,30,175,34,159,25,144,33,133,20,102,22,101,2,93,3,60,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,12,6,6,0,0,87,210,113,463,142,312,103,326,82,311,83,392,76,455,101,317,25,457,18,413,32,452,11,356,7,323,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,56,0,0,0,0,0,0,0,0,0,0,0,52,2,42,11,63,29,38,9,53,341,346,461,721,482,554,263,629,440,437,257,520,184,492,201,655,117,784,57,874,62,1049,29,1324,27,1473,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,163,0,0,0,0,0,0,0,0,0,0,35,449,32,373,86,537,194,470,181,442,98,380,167,575,188,566,81,528,175,600,64,713,53,792,82,997,47,1080,23,1427,27,1614,33,2420,7,2879,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,2,141,0,0,0,0,0,0,0,0,1,0,8,231,18,335,24,825,70,1241,83,869,83,759,127,1070,150,1058,76,819,73,750,34,758,42,909,38,1100,22,1062,25,1322,21,1468,22,2053,7,2376,20191203
201911,11110537,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,4,0,0,0,0,0,0,0,0,0,1,22,304,42,477,150,1940,301,4386,166,3105,203,1596,221,2234,180,2039,93,1114,132,978,60,669,27,693,43,742,27,392,21,217,15,215,15,135,2,74,20191203
